language,x1,x2,x3,x4,x5,x6,x7
khmu1256,k,e,-,e,5,-,-
cent1989,T,-,-,a,7,-,-
semn1250,T,-,l,3,g,-,-
semn1250,T,-,-,o,k,-,-
lano1248,T,-,l,3,k,-,-
temi1246,T,-,l,3,k,-,-
temi1246,T,3,l,3,g,-,-
sema1266,T,-,-,o,k,-,-
jahh1242,T,-,-,o,k,-,-
minr1238,T,-,-,i,k,-,-
minr1238,T,-,-,e,k,-,-
bate1262,T,-,-,i,k,-,-
bate1262,T,-,-,e,k,-,-
bate1262,T,-,-,o,k,-,-
bate1262,T,-,-,i,k,-,-
bate1262,T,-,-,i,k,-,-
jeha1242,T,-,-,e,k,-,-
jeha1242,T,-,-,e,k,-,-
kens1248,T,-,-,e,k,-,-
kens1248,T,-,-,e,k,-,-
tong1308,T,-,-,a,g,E,-
tong1308,-,-,-,-,k,a,p
tong1308,T,-,N,E,h,-,-
chew1245,T,-,-,3,k,-,-
sema1265,T,-,-,3,k,-,-
sema1265,T,-,h,3,k,-,-
