language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
suri1265,-,-,t,h,-,-,-,o,-,-,-,p
cent1989,-,-,t,h,-,-,a,o,-,-,-,p
khmu1256,h,m,7,7,-,-,-,3,-,-,-,r
monn1253,-,-,-,h,3,m,a,o,-,-,-,-
semn1250,-,-,-,7,-,-,-,o,-,-,-,5
semn1250,-,-,-,7,-,-,-,o,-,-,-,5
lano1248,-,-,-,7,-,-,-,u,-,-,-,5
temi1246,-,-,-,7,-,-,-,u,-,-,-,5
temi1246,-,-,-,7,-,-,-,u,-,-,-,5
sema1266,-,-,-,k,r,N,-,o,-,-,-,y
sema1266,-,-,-,N,-,-,-,u,-,-,-,y
jahh1242,-,-,-,7,-,-,-,o,-,-,-,5
minr1238,-,-,-,7,-,-,-,o,-,-,-,5
minr1238,-,-,-,7,-,-,-,o,-,-,-,5
bate1262,-,-,-,7,-,-,-,o,-,-,-,5
bate1262,-,-,-,7,-,-,-,o,-,-,-,5
bate1262,-,-,-,7,-,-,-,o,-,-,-,5
bate1262,-,-,-,7,-,-,-,o,-,-,-,5
bate1262,-,-,-,7,-,-,-,o,-,-,-,5
jeha1242,-,-,-,h,-,-,-,o,p,m,u,p
jeha1242,-,-,-,7,-,-,-,o,-,-,-,5
kens1248,-,-,-,7,-,-,-,o,-,-,-,5
kens1248,-,-,-,7,-,-,-,o,-,-,-,5
kint1239,-,-,-,7,-,-,-,o,-,-,-,5
tong1308,-,-,-,7,-,-,-,o,-,-,-,5
tong1308,h,-,a,7,-,-,-,i,-,-,-,t
chew1245,-,-,-,7,-,-,-,o,-,-,-,5
sema1265,-,-,-,7,-,-,-,u,-,-,-,n
sema1265,-,-,-,7,-,-,-,u,-,-,-,5
seme1247,y,-,o,h,-,-,-,o,-,-,-,n
besi1244,-,-,-,h,-,-,-,o,-,-,-,n
