language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,-,-,m,i,i,-,i,t
cent1989,k,3,b,-,-,-,3,t
semn1250,t,-,u,-,N,k,3,y
temi1246,-,-,T,-,n,-,E,r
temi1246,7,3,w,-,-,-,o,y
sema1266,-,-,y,-,-,-,u,T
jahh1242,-,-,5,-,-,-,E,m
minr1238,-,-,w,-,-,-,E,s
minr1238,-,-,w,-,-,-,E,s
bate1262,-,-,w,-,-,-,E,5
bate1262,-,-,w,-,-,-,E,5
bate1262,-,-,w,-,-,-,E,s
bate1262,-,-,w,-,-,-,E,s
bate1262,-,-,w,-,-,-,E,s
kens1248,-,-,h,-,-,-,a,T
kens1248,-,-,h,-,-,-,a,T
kint1239,-,-,h,-,-,-,a,T
tong1308,-,-,m,a,n,-,E,t
tong1308,-,-,m,-,n,-,E,t
tong1308,-,-,h,-,X,-,o,t
chew1245,-,-,w,-,-,-,a,5
sema1265,-,-,w,-,-,-,a,y
sema1265,-,-,w,-,-,-,o,y
seme1247,-,-,w,-,-,-,o,y
