language,x1,x2,x3,x4,x5
khmu1256,m,o,o,o,y
cent1989,m,u,-,o,y
semn1250,n,-,-,i,y
semn1250,n,-,-,i,y
lano1248,n,-,-,i,y
temi1246,n,-,-,e,y
temi1246,n,-,-,e,y
sema1266,n,a,n,3,7
sema1266,n,a,n,3,7
jahh1242,n,i,w,E,y
minr1238,n,-,-,a,y
minr1238,n,-,-,a,y
bate1262,n,-,-,a,y
bate1262,n,-,-,a,y
jeha1242,n,-,-,E,y
jeha1242,n,-,-,E,y
kens1248,n,-,-,a,y
kens1248,n,-,-,a,y
kint1239,n,-,-,a,y
tong1308,n,-,-,a,y
tong1308,n,-,-,a,y
chew1245,n,-,-,o,y
sema1265,m,-,-,u,y
sema1265,m,-,-,u,y
seme1247,m,-,-,u,y
besi1244,m,-,-,u,y
