language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
suri1265,T,3,N,k,-,-,o,-,-,a,-,-,N
cent1989,T,3,-,k,-,-,o,-,-,o,-,-,N
khmu1256,-,-,-,k,n,u,u,-,-,u,-,-,n
monn1253,-,-,-,b,-,-,-,-,-,o,-,-,N
semn1250,-,-,-,k,-,-,a,y,-,o,-,-,l
semn1250,-,-,-,k,-,-,a,y,-,o,-,-,l
lano1248,-,-,-,k,-,-,a,r,-,o,-,-,l
temi1246,-,-,-,k,-,-,a,r,-,o,-,-,l
temi1246,-,-,-,k,-,-,a,r,-,o,-,-,l
sema1266,-,-,-,k,-,-,u,r,-,o,-,-,l
sema1266,-,-,-,k,-,-,u,r,-,o,-,-,l
jahh1242,-,-,-,k,-,-,o,y,k,u,w,a,l
minr1238,-,-,-,k,-,-,a,l,t,o,-,-,N
minr1238,-,-,-,k,-,-,a,l,t,o,-,-,N
bate1262,-,-,-,k,-,-,a,l,t,o,-,-,N
bate1262,-,-,-,k,-,-,a,l,t,o,-,-,N
bate1262,-,-,-,h,-,-,-,-,-,o,-,-,7
bate1262,-,-,-,k,-,-,a,l,t,o,-,-,N
bate1262,-,-,-,k,-,-,a,l,t,o,-,-,N
jeha1242,-,-,-,k,-,-,a,l,t,o,-,-,N
jeha1242,-,-,-,k,-,-,a,l,t,o,-,-,N
kens1248,-,-,-,k,-,-,a,l,t,o,-,-,N
kens1248,-,-,-,k,-,-,a,l,t,o,-,-,N
kint1239,-,-,-,k,-,-,a,l,t,o,-,-,N
tong1308,-,-,-,k,-,-,a,-,t,o,-,-,N
tong1308,-,-,-,k,-,-,a,-,t,o,-,-,N
tong1308,-,-,-,k,-,-,-,-,t,o,-,-,N
chew1245,-,-,-,k,-,-,-,-,t,o,-,-,N
sema1265,-,-,-,k,-,-,-,n,t,o,-,-,N
sema1265,-,-,-,k,-,-,-,l,t,u,-,-,N
seme1247,-,-,-,k,-,-,a,l,t,u,-,-,N
