language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
suri1265,-,-,-,-,p,3,s,-,E,5,-,-
cent1989,-,-,-,-,p,h,s,a,E,5,-,-
khmu1256,-,-,-,-,p,-,t,3,-,-,-,-
monn1253,-,-,-,-,y,E,7,a,-,k,-,-
semn1250,-,-,-,-,y,-,7,e,-,m,-,-
semn1250,g,-,-,3,y,-,7,o,-,s,-,-
lano1248,7,-,-,-,y,-,7,e,-,y,-,-
temi1246,7,-,-,-,y,-,7,e,-,y,-,-
temi1246,T,-,-,-,-,-,-,a,-,s,-,-
sema1266,T,-,-,-,-,-,-,a,-,s,-,-
jeha1242,7,-,-,-,y,-,7,e,-,y,-,-
jeha1242,7,-,-,-,y,-,7,e,-,y,-,-
kens1248,7,-,-,i,y,-,-,E,-,y,-,-
kens1248,7,-,-,i,y,-,-,E,-,y,-,-
kint1239,7,-,-,i,7,-,-,i,-,y,-,-
tong1308,7,-,-,i,y,-,-,E,-,y,-,-
chew1245,s,-,-,-,y,-,-,a,-,y,-,-
sema1265,7,-,-,-,y,-,7,o,-,y,-,-
sema1265,n,y,g,u,y,-,7,u,-,s,-,-
seme1247,-,-,-,-,y,-,l,3,-,k,-,-
besi1244,-,-,-,-,y,-,-,3,-,l,3,k
