language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,n,-,-,-,a,-,a,m
cent1989,t,h,-,-,o,-,-,m
lano1248,-,T,-,k,E,-,-,y
temi1246,-,m,-,-,3,n,u,7
sema1266,n,t,-,-,u,-,-,y
sema1266,n,t,-,-,o,-,-,y
jahh1242,-,m,-,-,3,n,a,7
minr1238,-,b,-,-,3,-,-,w
minr1238,-,b,-,-,3,-,-,w
bate1262,-,b,-,-,3,-,-,w
bate1262,-,b,-,-,3,-,-,w
bate1262,-,b,-,-,3,-,-,w
bate1262,-,m,-,n,a,-,-,7
bate1262,-,b,-,-,3,-,-,w
jeha1242,-,b,-,-,3,-,-,w
jeha1242,-,b,-,-,3,-,-,w
kens1248,t,b,-,-,3,-,-,7
kens1248,t,b,-,-,3,-,-,7
kint1239,t,b,-,-,3,-,-,7
tong1308,-,7,3,h,a,-,-,w
tong1308,-,7,a,h,a,-,-,w
tong1308,-,T,-,-,a,-,-,w
chew1245,-,m,-,n,3,-,-,7
sema1265,-,p,a,X,a,-,-,h
sema1265,-,p,a,g,o,-,-,h
seme1247,t,h,-,-,3,-,-,y
besi1244,-,k,a,d,a,-,-,m
