language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
suri1265,-,-,k,-,h,3,-,-,5,-,-
cent1989,-,-,k,-,h,3,-,-,5,-,-
khmu1256,-,-,k,-,-,u,u,u,5,-,-
monn1253,-,-,-,-,-,-,-,-,5,a,t
semn1250,-,-,d,-,-,a,-,-,k,-,-
semn1250,-,-,d,-,-,a,-,-,k,-,-
lano1248,-,-,d,-,-,a,-,-,k,-,-
temi1246,-,-,n,-,-,E,-,-,h,-,-
temi1246,-,-,n,-,-,E,-,-,h,-,-
sema1266,-,-,n,-,-,E,-,-,N,-,-
sema1266,-,-,n,-,-,E,-,-,N,-,-
jahh1242,-,-,l,-,-,E,-,-,h,-,-
minr1238,-,-,7,-,-,E,-,-,l,-,-
minr1238,-,-,7,-,-,E,-,-,l,-,-
bate1262,-,-,t,-,-,o,-,-,t,-,-
bate1262,-,-,d,-,-,E,-,-,N,-,-
bate1262,-,-,7,-,-,E,-,-,l,-,-
bate1262,-,-,7,-,-,E,-,-,l,-,-
jeha1242,-,-,7,-,-,E,-,-,l,-,-
jeha1242,-,-,7,-,-,E,-,-,l,-,-
kens1248,-,-,d,-,-,E,-,-,N,-,-
kens1248,-,-,d,-,-,E,-,-,N,-,-
kint1239,-,-,d,-,-,E,-,-,N,-,-
tong1308,-,-,d,-,-,E,-,-,N,-,-
tong1308,-,-,d,-,-,E,-,-,N,-,-
tong1308,-,-,d,-,-,E,-,-,N,-,-
chew1245,-,-,y,-,-,o,-,-,w,-,-
sema1265,-,-,7,i,y,E,-,-,h,-,-
sema1265,d,a,7,-,y,e,-,-,-,-,-
seme1247,-,-,7,-,y,e,-,-,-,-,-
besi1244,-,-,k,a,y,e,-,-,-,-,-
