language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
khmu1256,-,-,-,k,-,-,o,o,-,-,r,-,-
cent1989,-,-,-,k,h,5,a,3,-,-,-,-,-
semn1250,-,-,-,g,-,-,-,i,-,-,s,-,-
semn1250,-,-,-,g,-,-,-,i,-,-,h,-,-
lano1248,-,-,-,g,-,-,-,i,-,-,s,-,-
temi1246,-,-,-,g,-,-,-,i,-,-,s,-,-
temi1246,-,-,-,g,-,-,-,i,-,-,s,-,-
sema1266,-,-,-,k,-,-,-,a,-,-,t,a,5
sema1266,-,-,-,t,-,m,-,a,-,-,7,-,-
jahh1242,-,-,-,k,-,-,-,a,-,-,T,-,-
minr1238,k,r,a,w,-,-,-,a,-,-,T,-,-
minr1238,h,-,a,k,-,-,-,a,-,-,t,-,-
bate1262,h,-,a,k,-,-,-,a,-,-,t,-,-
bate1262,-,-,-,k,-,-,-,a,-,-,T,-,-
bate1262,-,-,-,k,-,-,-,a,-,-,T,-,-
bate1262,h,-,a,k,-,-,-,a,-,-,t,-,-
jeha1242,-,-,-,k,-,-,-,a,-,-,T,-,-
jeha1242,-,-,-,k,-,-,-,a,-,-,T,-,-
kens1248,-,-,-,b,-,l,-,a,-,-,k,-,-
kens1248,-,-,-,b,5,y,-,a,-,-,5,-,-
kint1239,-,-,-,b,-,l,-,a,-,-,k,-,-
tong1308,h,-,i,y,-,-,-,e,-,-,t,-,-
tong1308,m,-,-,5,-,-,-,a,-,-,5,-,-
chew1245,-,-,-,k,-,-,-,o,-,-,T,-,-
sema1265,-,-,-,g,-,-,-,E,-,-,h,-,-
sema1265,-,-,-,g,-,-,-,e,-,-,h,-,-
seme1247,-,-,-,g,-,-,-,e,-,-,h,-,-
besi1244,-,-,-,k,-,-,-,a,k,a,T,-,-
