language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
suri1265,T,-,h,-,m,-,o,a,h,-
cent1989,T,-,h,-,m,-,o,3,h,-
khmu1256,T,-,-,-,-,-,-,-,7,3
monn1253,y,-,3,-,m,-,3,-,7,-
semn1250,k,-,n,-,m,-,o,-,h,-
semn1250,k,-,n,-,m,-,o,-,h,-
lano1248,k,-,n,-,m,o,o,-,h,-
temi1246,k,-,n,-,-,-,3,-,h,-
temi1246,k,3,n,-,-,-,3,-,h,-
sema1266,-,-,-,-,m,-,o,-,h,-
sema1266,-,-,-,-,m,-,o,-,h,-
jahh1242,-,-,7,a,m,-,3,-,h,-
minr1238,k,-,n,-,m,-,o,-,h,-
minr1238,k,-,n,-,m,-,o,-,h,-
bate1262,k,3,n,-,m,-,o,-,h,-
bate1262,k,3,n,-,m,-,o,-,h,-
bate1262,k,-,n,-,m,-,o,-,h,-
bate1262,k,-,n,-,m,-,o,-,h,-
jeha1242,k,-,n,-,m,-,o,-,h,-
kens1248,T,-,-,-,-,-,o,-,7,-
kens1248,T,-,-,-,-,-,o,-,7,-
kint1239,T,-,-,-,-,-,o,-,7,-
tong1308,T,-,-,-,-,-,o,-,7,-
tong1308,T,-,-,-,-,-,o,-,7,-
chew1245,T,-,-,-,-,-,o,-,7,-
sema1265,y,-,n,-,m,-,o,-,h,-
