language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
khmu1256,N,7,-,-,-,o,-,-,r,-,-,-
cent1989,p,h,-,-,l,o,-,-,3,-,-,-
semn1250,-,n,-,-,-,u,-,-,N,-,-,-
semn1250,-,n,-,-,-,u,-,-,N,-,-,-
lano1248,-,n,o,-,-,o,-,-,N,-,-,-
temi1246,-,n,-,-,-,o,-,-,N,-,-,-
temi1246,-,n,-,-,-,o,-,-,N,-,-,-
sema1266,-,n,-,-,-,o,-,-,N,-,-,-
sema1266,-,t,i,m,b,o,-,-,7,-,-,-
jahh1242,-,n,-,-,-,u,w,3,N,-,-,-
minr1238,-,h,-,-,-,a,-,-,r,-,-,-
minr1238,-,h,-,-,-,a,-,-,r,b,3,w
bate1262,-,h,-,-,-,a,-,-,L,b,3,w
bate1262,-,h,-,-,-,a,-,-,r,b,3,w
bate1262,-,h,-,-,-,a,-,-,r,b,3,w
bate1262,-,h,-,-,-,a,-,-,r,-,-,-
bate1262,-,h,-,-,-,a,-,-,r,b,3,w
jeha1242,-,g,-,-,l,o,-,-,N,-,-,-
jeha1242,-,h,-,-,-,a,-,-,r,-,-,-
kens1248,g,l,-,-,-,o,-,-,N,-,-,-
kens1248,T,p,-,-,-,a,-,-,n,-,-,-
kint1239,T,p,-,-,-,a,-,-,n,-,-,-
tong1308,-,h,-,-,-,a,-,-,-,-,-,-
tong1308,-,h,-,-,-,a,-,-,l,-,i,w
tong1308,-,h,-,-,-,o,-,-,y,-,E,w
chew1245,-,b,-,-,-,a,-,-,l,-,3,y
sema1265,-,t,-,-,X,o,-,-,N,-,-,-
sema1265,T,n,-,-,r,3,-,-,N,-,-,-
seme1247,-,t,-,-,r,o,-,-,N,-,-,-
besi1244,-,k,3,-,l,o,-,-,h,-,-,-
