language,x1,x2,x3,x4,x5
khmu1256,m,-,a,a,t
cent1989,p,h,n,e,T
semn1250,m,-,-,a,d
semn1250,m,-,-,a,t
lano1248,m,-,-,a,t
temi1246,m,-,-,a,t
temi1246,m,-,-,a,d
sema1266,m,-,-,a,t
sema1266,m,-,-,a,t
jahh1242,m,-,-,a,t
minr1238,m,-,-,E,t
minr1238,m,-,-,E,t
bate1262,m,-,-,E,t
bate1262,m,-,-,E,t
bate1262,m,-,-,E,t
bate1262,m,-,-,E,t
bate1262,m,-,-,E,t
jeha1242,m,-,-,i,t
jeha1242,m,-,-,i,t
kens1248,m,-,-,E,t
kens1248,m,-,-,E,t
kint1239,m,-,-,E,t
tong1308,m,-,-,E,t
tong1308,m,-,-,E,t
tong1308,m,-,-,E,t
chew1245,m,-,-,E,t
sema1265,m,-,-,a,t
sema1265,m,-,-,o,t
seme1247,m,-,-,o,t
besi1244,m,-,-,E,t
