language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
khmu1256,m,-,u,u,u,-,m,-,-,-,-,-
cent1989,m,-,-,-,o,-,T,t,3,k,-,-
semn1250,y,-,-,-,3,-,-,-,-,p,-,-
semn1250,m,-,-,-,a,-,m,-,u,h,-,-
lano1248,m,-,-,-,a,-,m,-,u,h,-,-
temi1246,m,-,-,-,a,-,m,-,u,h,-,-
temi1246,m,-,-,-,-,-,-,-,u,h,-,-
sema1266,m,-,-,-,a,-,m,-,u,h,-,-
sema1266,m,-,-,-,-,-,-,-,u,h,-,-
jahh1242,m,-,-,-,a,7,m,-,u,h,-,-
minr1238,7,-,n,-,a,-,-,-,-,y,-,-
minr1238,7,i,l,-,a,-,-,-,-,y,-,-
bate1262,7,-,n,-,a,-,-,-,-,y,-,-
bate1262,7,-,n,-,a,-,-,-,-,y,-,-
bate1262,7,n,l,-,a,-,-,-,-,y,-,-
bate1262,7,i,l,-,a,-,-,-,-,y,-,-
bate1262,7,i,l,-,a,-,-,-,-,y,-,-
jeha1242,7,-,n,-,a,-,-,-,-,y,-,-
jeha1242,7,-,n,-,a,-,-,-,-,y,-,-
kens1248,7,-,n,l,a,-,-,-,-,y,-,-
kens1248,7,-,n,-,a,-,-,-,-,y,-,-
kint1239,7,-,n,l,a,-,-,-,-,y,-,-
tong1308,k,-,-,-,o,-,-,-,-,p,-,-
tong1308,g,-,-,-,a,-,-,-,-,7,i,t
tong1308,g,-,-,-,a,-,-,-,-,7,e,t
chew1245,m,-,-,-,a,-,m,-,u,h,-,-
sema1265,m,-,-,-,E,-,-,-,-,h,-,-
sema1265,m,-,-,-,o,-,-,-,-,T,-,-
seme1247,h,-,-,-,u,-,-,-,-,m,-,-
besi1244,h,-,-,-,u,-,-,-,-,m,-,-
