language,x1,x2,x3,x4,x5,x6,x7,x8
suri1265,s,-,-,o,7,-,-,-
cent1989,s,-,-,o,7,-,-,-
khmu1256,-,-,-,-,k,l,7,3
monn1253,s,-,-,o,k,-,-,-
semn1250,s,n,t,o,l,-,-,-
semn1250,s,n,t,o,l,-,-,-
lano1248,s,-,o,o,k,-,-,-
temi1246,s,-,-,o,k,-,-,-
temi1246,s,-,-,o,g,-,-,-
sema1266,s,-,-,o,k,-,-,-
sema1266,s,-,-,o,k,-,-,-
jahh1242,s,-,-,o,k,-,-,-
minr1238,s,-,-,o,k,-,-,-
minr1238,s,-,-,o,k,-,-,-
bate1262,s,-,-,o,k,-,-,-
bate1262,s,-,-,o,k,-,-,-
bate1262,s,-,-,o,k,-,-,-
bate1262,s,-,-,o,k,-,-,-
bate1262,s,-,-,o,k,-,-,-
jeha1242,s,-,-,o,k,-,-,-
jeha1242,s,-,-,o,k,-,-,-
kens1248,s,-,-,o,k,-,-,-
kens1248,s,-,-,o,k,-,-,-
kint1239,s,-,-,o,k,-,-,-
tong1308,s,-,-,o,k,-,-,-
tong1308,s,-,-,o,k,-,-,-
tong1308,s,-,-,o,k,-,-,-
chew1245,s,-,-,o,k,-,-,-
sema1265,s,-,-,u,k,-,-,-
sema1265,s,-,-,u,k,-,-,-
seme1247,s,-,-,u,k,-,-,-
besi1244,s,-,-,u,p,-,-,-
