language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,T,-,7,a,a,-,a,N
cent1989,T,3,7,-,-,-,o,N
semn1250,y,-,7,-,-,-,a,N
semn1250,y,-,7,-,-,-,a,N
lano1248,y,-,7,-,-,-,a,N
temi1246,y,-,7,-,-,-,E,N
temi1246,y,3,7,-,-,-,a,k
sema1266,y,-,7,-,-,-,o,k
sema1266,y,-,7,-,-,-,a,k
jahh1242,y,3,7,-,-,-,a,N
minr1238,y,-,7,-,-,-,i,N
minr1238,y,-,7,-,-,-,i,N
bate1262,y,-,7,-,-,-,i,N
bate1262,y,-,7,-,-,-,i,N
jeha1242,y,-,7,-,-,-,e,N
jeha1242,y,-,7,-,-,-,e,N
kens1248,-,-,7,-,i,7,e,N
kens1248,-,-,7,-,i,y,e,N
kint1239,-,-,7,-,i,7,e,N
tong1308,-,-,7,-,i,y,e,N
tong1308,-,-,7,-,i,y,e,N
tong1308,-,-,7,-,i,y,e,N
chew1245,y,-,7,-,-,-,e,N
sema1265,y,-,7,-,-,-,a,N
sema1265,y,3,7,-,-,-,a,N
seme1247,y,-,7,-,-,-,a,N
besi1244,y,3,7,-,-,-,a,k
