language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
suri1265,-,-,-,-,-,N,-,-,-,k,u,y
cent1989,-,-,-,-,-,N,-,-,-,k,u,y
khmu1256,-,-,t,e,e,n,-,-,-,-,-,-
monn1253,-,-,-,-,-,h,3,T,o,7,-,-
semn1250,-,-,-,-,-,k,-,-,o,T,-,-
semn1250,-,-,-,-,-,k,-,-,o,T,-,-
lano1248,-,-,-,-,-,k,-,-,o,T,-,-
temi1246,-,-,-,-,-,g,-,-,3,l,-,-
temi1246,-,-,-,-,-,g,-,-,3,l,-,-
sema1266,-,-,-,-,-,g,-,-,3,y,-,-
sema1266,-,-,-,-,-,g,-,-,3,y,-,-
jahh1242,N,3,7,-,-,N,-,-,o,k,-,-
minr1238,-,-,-,-,-,N,-,-,o,k,-,-
minr1238,-,-,-,-,-,N,-,-,o,k,-,-
bate1262,-,-,-,-,-,N,-,-,o,k,-,-
bate1262,-,-,-,-,-,N,-,-,o,k,-,-
bate1262,-,-,-,-,-,N,-,-,o,k,-,-
bate1262,-,-,-,-,-,N,-,-,o,k,-,-
bate1262,-,-,-,-,-,N,-,-,o,k,-,-
jeha1242,-,-,-,-,-,N,-,-,o,k,-,-
jeha1242,-,-,-,-,-,N,-,-,o,k,-,-
kens1248,-,-,-,-,-,N,-,-,o,k,-,-
kens1248,-,-,-,-,-,N,-,-,o,k,-,-
kint1239,-,-,-,-,-,N,-,-,o,k,-,-
tong1308,-,-,-,-,-,N,-,-,o,k,-,-
tong1308,-,-,-,-,-,N,-,-,o,k,-,-
chew1245,-,-,-,-,-,N,-,-,o,k,-,-
sema1265,-,-,-,-,-,k,-,-,o,m,-,-
sema1265,-,-,-,-,-,k,-,h,o,m,-,-
seme1247,-,-,k,-,m,k,-,h,o,m,-,-
besi1244,-,-,-,-,-,k,-,h,o,p,-,-
