language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,s,i,i,-,-,-,i,m
cent1989,s,-,a,t,s,l,a,p
semn1250,T,-,e,-,-,-,-,m
semn1250,T,-,e,-,-,-,-,m
lano1248,T,-,E,-,-,-,-,p
temi1246,T,-,E,-,-,-,-,p
temi1246,T,-,E,-,-,-,-,p
sema1266,T,-,E,-,-,-,-,p
sema1266,T,-,E,-,-,-,-,p
jahh1242,T,-,E,-,-,-,-,m
minr1238,k,-,a,-,-,w,a,w
minr1238,k,-,a,-,-,w,a,w
bate1262,k,-,a,-,-,w,a,w
bate1262,k,-,a,-,-,w,a,w
bate1262,k,-,a,-,-,w,a,w
bate1262,k,-,a,-,-,w,a,w
bate1262,k,-,a,-,-,w,a,w
jeha1242,k,-,a,-,-,w,o,t
jeha1242,k,-,a,-,-,w,o,t
kens1248,k,-,a,-,-,w,a,w
kens1248,k,-,a,-,-,w,a,w
kint1239,k,-,a,-,-,w,a,w
tong1308,k,-,a,-,-,w,a,w
tong1308,k,-,a,-,-,w,a,w
tong1308,k,-,a,-,-,w,a,w
chew1245,k,-,a,-,-,w,a,w
sema1265,k,-,a,-,-,w,a,w
sema1265,k,-,a,-,-,w,o,w
seme1247,T,-,i,-,-,-,-,m
besi1244,T,-,i,-,-,-,-,p
