language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
suri1265,-,-,-,-,t,-,h,-,o,-,t
cent1989,-,-,-,-,t,-,h,3,a,-,t
khmu1256,-,-,-,-,m,-,7,-,3,-,y
monn1253,-,-,-,-,k,-,l,-,o,i,N
semn1250,-,l,-,-,7,-,-,-,o,-,s
lano1248,-,l,-,-,7,-,-,-,o,-,s
temi1246,-,l,-,-,7,-,-,-,o,-,s
temi1246,-,l,E,n,7,-,-,-,o,-,s
sema1266,b,5,-,-,T,-,-,-,o,-,7
minr1238,-,-,-,-,t,-,-,-,o,-,T
bate1262,-,-,-,-,t,-,-,-,o,-,T
bate1262,-,-,-,-,t,-,-,-,o,-,T
bate1262,-,-,-,-,t,-,-,-,o,-,T
bate1262,-,-,-,-,t,-,-,-,o,-,T
bate1262,-,-,-,-,t,-,-,-,o,-,T
jeha1242,l,n,-,-,7,-,-,-,3,-,s
kens1248,b,5,-,-,T,-,-,-,o,-,7
kens1248,m,5,-,-,T,-,-,-,o,-,7
kint1239,b,5,-,-,T,-,-,-,o,-,7
tong1308,-,-,-,-,l,3,p,-,a,-,y
tong1308,-,-,-,-,l,-,p,-,a,-,y
tong1308,-,-,-,-,l,-,p,-,a,-,y
chew1245,-,l,-,-,7,-,-,-,o,-,s
chew1245,-,l,-,-,7,-,-,-,o,-,s
sema1265,b,-,-,-,T,-,-,-,u,-,7
sema1265,b,-,-,-,T,-,-,-,u,-,7
besi1244,b,3,-,-,T,-,-,-,u,-,7
