language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
suri1265,-,m,-,-,-,-,-,-,-,-,i,7,-,-
cent1989,-,m,-,-,-,-,-,-,-,-,e,T,-,-
khmu1256,-,l,-,w,a,-,a,-,-,-,a,N,-,-
monn1253,-,t,-,-,-,-,3,k,-,-,a,h,-,-
semn1250,-,-,-,-,-,y,i,s,-,-,-,-,-,-
lano1248,-,-,-,-,-,y,i,s,-,-,-,-,-,-
temi1246,-,b,a,-,-,l,i,k,-,-,-,-,-,-
temi1246,-,b,a,-,-,l,i,k,-,-,-,-,-,-
sema1266,s,w,-,-,-,-,e,k,-,-,-,-,-,-
minr1238,-,m,E,-,-,t,-,k,-,t,o,7,-,-
minr1238,-,-,-,-,-,-,-,k,-,t,o,7,-,-
bate1262,-,g,3,l,a,L,-,k,3,t,o,7,-,-
bate1262,-,-,-,-,-,-,-,k,-,l,i,N,-,-
jeha1242,-,m,i,-,-,t,-,k,-,t,o,7,-,-
jeha1242,-,-,-,-,-,-,-,k,-,t,o,7,-,-
kens1248,-,m,E,-,-,t,-,k,-,t,o,7,-,-
kens1248,-,m,E,-,-,t,-,k,-,t,o,7,-,-
kint1239,-,m,E,-,-,t,-,k,-,t,o,7,-,-
tong1308,-,-,-,-,-,-,-,k,-,-,a,7,e,y
tong1308,-,-,-,-,-,-,-,k,-,-,a,7,E,y
sema1265,-,-,-,-,-,-,-,k,-,l,i,N,-,-
seme1247,-,-,-,-,-,-,-,m,a,l,e,N,-,-
