language,x1,x2,x3,x4,x5
khmu1256,a,a,h,-,-
cent1989,-,-,s,a,T
semn1250,-,-,s,e,y
semn1250,-,-,s,e,T
lano1248,-,-,s,e,T
temi1246,-,-,s,e,T
temi1246,-,-,s,e,y
sema1266,-,-,s,E,T
jahh1242,-,-,s,E,T
minr1238,-,-,s,E,T
minr1238,-,-,s,E,T
bate1262,-,-,s,E,T
bate1262,-,-,7,a,y
bate1262,-,-,s,E,T
bate1262,-,-,s,E,T
bate1262,-,-,s,E,T
jeha1242,-,-,s,E,T
jeha1242,-,-,s,E,T
kens1248,-,-,s,e,T
kens1248,-,-,s,E,T
kint1239,-,-,s,e,T
tong1308,-,-,s,e,T
tong1308,-,-,s,e,T
tong1308,-,-,s,E,T
chew1245,-,-,7,o,y
sema1265,-,n,s,3,t
sema1265,-,5,s,3,T
seme1247,-,-,s,3,T
