language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
khmu1256,-,y,-,-,e,e,m,m,-,7,-,3,-,-,-,-
cent1989,-,p,-,-,e,-,-,-,-,l,n,a,-,-,-,-
semn1250,-,b,-,-,e,-,-,-,-,l,-,-,-,-,-,-
semn1250,-,b,-,-,e,-,-,-,-,l,-,-,-,-,-,-
temi1246,-,b,-,-,e,-,-,-,-,l,-,-,-,-,-,-
temi1246,-,b,-,-,e,-,-,-,-,l,-,-,-,-,-,-
sema1266,m,p,-,-,E,-,-,-,-,l,-,-,-,-,-,-
jahh1242,-,p,-,-,3,-,7,n,o,n,-,-,-,-,-,-
bate1262,-,b,i,l,a,-,-,-,-,7,7,a,y,l,3,w
bate1262,-,m,a,s,a,-,-,-,-,7,7,a,y,l,3,w
jeha1242,-,m,-,-,a,-,-,p,u,7,-,-,-,-,-,-
jeha1242,-,m,-,-,a,-,-,p,u,7,-,-,-,-,-,-
kens1248,-,y,-,-,E,-,-,-,-,n,h,a,-,-,-,h
kint1239,-,y,-,-,E,-,-,-,-,n,h,a,-,-,-,h
tong1308,-,7,-,-,a,-,-,-,-,7,T,e,-,-,-,-
tong1308,-,t,i,g,a,-,-,-,-,w,-,-,-,-,-,-
chew1245,-,p,-,-,o,-,-,-,-,n,-,-,-,-,-,-
