language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
khmu1256,-,-,-,-,p,n,-,3,-,-,r
cent1989,s,l,a,-,p,-,-,-,-,-,-
semn1250,k,l,a,-,p,u,-,o,-,-,h
semn1250,-,-,-,-,p,y,-,E,-,-,T
lano1248,k,-,-,-,-,5,-,E,-,-,N
temi1246,k,-,-,-,-,5,y,E,-,-,k
temi1246,k,-,E,-,-,n,y,E,-,-,k
sema1266,k,-,-,-,-,5,-,E,-,-,k
sema1266,k,-,-,-,-,5,-,E,-,-,k
bate1262,T,-,-,-,-,-,-,3,N,-,-
jeha1242,k,l,a,-,p,-,-,3,h,-,-
tong1308,-,-,-,-,p,-,-,a,7,e,T
tong1308,-,-,-,-,p,-,-,a,7,i,T
tong1308,-,-,-,-,p,-,-,a,7,e,T
chew1245,-,-,-,-,p,r,-,a,-,-,T
sema1265,k,-,-,-,p,-,-,a,-,-,7
sema1265,-,-,-,-,p,r,-,3,-,-,T
seme1247,-,-,-,-,p,r,-,3,-,-,T
besi1244,k,-,3,m,p,-,-,E,-,-,k
