language,x1,x2,x3,x4,x5,x6,x7
suri1265,-,-,p,o,-,a,h
cent1989,-,-,p,o,-,o,h
khmu1256,-,-,l,u,u,u,y
monn1253,-,-,p,-,-,a,N
semn1250,-,-,7,-,-,e,T
semn1250,-,-,k,-,-,3,t
lano1248,-,-,7,-,-,e,T
temi1246,-,-,7,-,-,e,T
temi1246,-,-,7,-,-,e,y
sema1266,-,-,k,-,-,3,t
sema1266,-,-,7,-,-,E,T
jahh1242,-,-,l,3,p,E,T
minr1238,-,-,T,-,-,3,N
minr1238,-,-,k,-,-,3,t
bate1262,-,-,T,-,-,3,N
bate1262,-,-,T,-,-,3,N
bate1262,-,-,T,-,-,3,N
bate1262,-,-,k,-,-,3,t
bate1262,-,-,k,-,-,3,t
jeha1242,-,-,7,-,-,E,T
jeha1242,-,-,7,-,-,E,T
kens1248,-,-,T,-,-,3,N
kens1248,-,-,T,-,-,3,N
kint1239,-,-,T,-,-,3,N
tong1308,-,-,T,-,-,3,N
tong1308,7,e,T,-,-,-,-
tong1308,7,E,T,-,-,-,-
chew1245,7,a,T,-,-,-,-
sema1265,-,-,l,-,p,3,t
sema1265,-,-,l,-,p,3,T
seme1247,-,-,l,-,p,3,T
besi1244,-,-,7,o,7,o,T
