language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khmu1256,-,-,-,-,t,m,o,-,-,N
cent1989,k,-,-,3,T,-,o,-,-,7
semn1250,T,-,n,y,-,-,o,-,-,s
temi1246,T,-,n,r,-,-,o,-,-,s
temi1246,T,E,n,r,-,-,o,-,-,s
sema1266,T,-,N,r,-,-,o,-,-,s
sema1266,T,-,n,r,-,-,o,-,-,s
jahh1242,T,-,-,-,-,-,u,w,e,s
minr1238,k,-,-,l,k,-,o,-,-,7
minr1238,T,-,n,r,-,-,o,-,-,s
bate1262,k,-,a,l,k,-,o,-,-,7
bate1262,k,-,a,l,k,-,o,-,-,7
bate1262,k,-,a,l,k,-,o,-,-,7
bate1262,k,-,-,l,k,-,o,-,-,7
bate1262,k,-,-,l,k,-,o,-,-,7
jeha1242,k,-,-,l,k,-,o,-,-,7
jeha1242,k,-,-,l,k,-,o,-,-,7
kens1248,k,-,-,l,k,-,o,-,-,7
kens1248,k,-,-,l,k,-,o,-,-,7
kint1239,k,-,-,l,k,-,o,-,-,7
tong1308,k,-,-,u,k,-,o,-,-,7
tong1308,k,-,-,u,X,-,o,-,-,7
tong1308,k,-,-,o,k,-,o,-,-,7
chew1245,-,-,-,s,k,-,o,-,-,7
sema1265,t,-,-,l,k,-,o,-,-,7
sema1265,t,-,-,l,k,-,o,-,-,7
seme1247,T,-,-,r,-,-,o,-,-,s
besi1244,k,-,-,o,k,-,o,-,-,t
