language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
suri1265,-,-,-,-,T,-,-,-,-,-,a,h,-
cent1989,-,-,-,-,T,-,-,-,-,-,a,h,-
monn1253,k,3,r,e,m,-,-,-,-,-,-,-,-
semn1250,-,-,-,-,p,-,-,a,d,-,i,y,-
semn1250,-,-,-,-,b,-,-,i,d,-,o,k,-
lano1248,-,-,-,-,m,-,-,a,n,-,a,h,-
temi1246,-,-,-,-,m,-,-,a,n,-,a,h,-
temi1246,-,-,-,-,m,-,-,a,n,-,a,h,-
sema1266,-,-,-,-,m,-,-,a,n,-,a,h,-
sema1266,-,-,-,-,m,-,-,a,n,-,a,h,-
jahh1242,-,-,-,-,-,-,-,-,n,-,3,g,N
minr1238,-,-,-,-,b,-,-,a,k,-,E,s,-
minr1238,-,-,-,-,b,i,d,a,n,-,-,-,-
bate1262,-,-,-,-,m,-,-,a,n,-,a,h,-
bate1262,-,-,-,-,m,-,-,a,n,-,a,h,-
bate1262,-,-,-,-,b,-,-,a,k,-,E,s,-
bate1262,-,-,-,-,m,-,-,a,n,-,a,h,-
jeha1242,-,-,-,-,m,-,-,a,n,-,E,h,-
jeha1242,-,-,-,-,m,-,-,a,n,-,E,h,-
kens1248,-,-,s,-,w,-,-,a,-,-,-,h,-
kens1248,-,-,s,-,w,-,-,a,-,-,-,h,-
kint1239,-,-,l,-,-,-,-,a,w,-,E,7,-
tong1308,-,-,-,-,k,-,-,a,s,-,E,5,-
tong1308,-,-,-,-,-,-,-,-,t,y,E,s,-
tong1308,-,-,-,-,m,-,-,a,7,-,e,l,-
chew1245,-,-,-,-,m,-,-,a,n,-,3,h,-
sema1265,-,-,-,-,7,-,-,a,y,-,o,n,-
sema1265,-,-,-,-,7,-,-,a,l,-,e,7,-
seme1247,-,-,-,-,7,-,-,-,l,-,e,7,-
besi1244,-,-,-,-,-,-,-,-,l,-,e,7,-
