language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
suri1265,d,o,7,-,-,t,3,-,N,h,-,-,-,-,o,-,-,-,m,-,-,-,-,-
cent1989,-,-,-,-,-,t,3,-,-,h,-,-,-,a,o,-,-,-,m,-,-,-,-,-
khmu1256,-,-,-,-,-,t,o,o,h,h,r,5,7,3,a,-,-,-,m,-,-,-,-,-
monn1253,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,m,-,-,-,-,-
semn1250,-,-,y,-,-,g,-,-,-,y,-,-,-,-,3,-,-,-,g,-,-,-,-,-
semn1250,-,-,h,-,-,k,-,-,-,h,-,-,-,-,E,-,-,-,k,-,-,-,-,-
lano1248,-,-,h,u,-,m,-,-,-,h,-,-,-,-,u,-,-,-,m,-,-,-,-,-
temi1246,-,-,h,-,-,m,-,-,-,h,-,-,-,-,u,-,-,-,m,-,-,-,-,-
temi1246,-,-,h,3,-,n,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-,-
sema1266,-,-,b,r,-,l,-,-,-,h,-,-,-,-,3,-,-,-,m,-,-,-,-,-
jahh1242,t,a,r,e,k,n,3,-,-,h,-,-,-,-,o,-,-,-,m,-,-,-,-,-
minr1238,-,-,n,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
bate1262,-,-,h,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-
bate1262,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,r,i,k,k,l,a,N,E,s
jeha1242,-,-,n,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
jeha1242,-,-,y,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
kens1248,-,-,y,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
kens1248,-,-,n,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
kint1239,-,-,y,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
tong1308,-,-,5,-,-,k,-,-,-,5,-,-,-,-,E,-,-,-,k,-,-,-,-,-
tong1308,-,-,-,-,-,k,-,-,-,l,-,-,-,-,a,-,-,-,N,-,-,i,E,s
tong1308,-,-,y,-,-,k,-,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
chew1245,-,-,-,-,-,h,n,-,-,y,-,-,-,-,3,-,-,-,k,-,-,-,-,-
sema1265,t,a,r,e,-,k,-,-,-,7,-,-,-,-,a,-,-,-,h,-,o,m,-,-
sema1265,-,-,-,-,-,-,-,-,-,n,-,-,-,-,3,-,-,-,h,-,o,m,-,-
seme1247,-,-,-,-,-,-,-,-,-,7,-,-,-,-,a,-,-,m,h,-,o,m,-,-
