language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
suri1265,-,-,-,p,h,n,u,m,-,-,-
cent1989,-,-,-,p,h,n,o,m,-,-,-
khmu1256,-,-,-,-,-,-,-,m,o,o,k
monn1253,-,-,-,-,-,t,E,y,-,-,-
semn1250,-,-,-,p,-,-,o,7,-,-,-
semn1250,-,-,-,p,-,-,o,7,-,-,-
lano1248,y,-,l,m,-,-,o,l,-,-,-
temi1246,y,-,l,m,-,-,o,l,-,-,-
temi1246,y,E,l,m,-,-,o,l,-,-,-
sema1266,-,-,l,-,-,-,o,t,-,-,-
sema1266,-,-,l,-,-,-,o,t,-,-,-
jahh1242,b,-,n,-,-,-,3,m,-,-,-
minr1238,T,-,-,b,-,-,a,7,-,-,-
bate1262,T,-,3,b,-,-,a,7,-,-,-
bate1262,T,-,-,b,-,-,a,7,-,-,-
bate1262,T,-,-,b,-,-,a,7,-,-,-
bate1262,T,-,-,b,-,-,a,7,-,-,-
jeha1242,y,-,l,m,-,-,o,l,-,-,-
kens1248,T,-,-,b,-,-,a,7,-,-,-
kens1248,T,-,-,b,-,-,a,7,-,-,-
kint1239,T,-,-,b,-,-,a,7,-,-,-
chew1245,-,-,-,m,-,n,i,m,-,-,-
sema1265,-,-,-,m,-,n,3,m,-,-,-
sema1265,-,-,-,m,-,n,3,m,-,-,-
seme1247,-,-,-,b,3,n,3,m,-,-,-
besi1244,-,-,-,-,-,s,o,k,-,-,-
