language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
suri1265,T,h,-,v,-,-,e,5,-,-
cent1989,T,h,-,v,E,-,e,5,-,-
khmu1256,-,-,-,w,e,-,e,-,-,-
monn1253,-,-,-,p,a,-,i,-,-,-
semn1250,-,-,-,y,-,-,E,l,-,-
semn1250,-,-,-,w,-,-,E,l,-,-
lano1248,-,-,-,y,-,-,E,l,-,-
temi1246,-,-,-,y,-,-,E,l,-,-
temi1246,-,-,-,y,-,-,E,l,-,-
sema1266,k,N,-,w,-,-,i,l,-,-
sema1266,-,-,-,w,-,-,i,l,-,-
minr1238,-,-,-,w,-,-,E,7,-,-
minr1238,-,-,-,w,-,-,E,7,-,-
bate1262,-,-,-,w,-,-,E,7,-,-
jeha1242,-,-,-,w,-,-,i,7,-,-
jeha1242,-,-,-,w,-,-,i,7,-,-
kens1248,-,-,-,5,-,-,E,7,-,-
kens1248,-,-,-,5,-,-,E,7,-,-
kint1239,-,-,-,w,-,-,i,7,-,-
tong1308,-,-,-,5,-,-,E,7,-,-
tong1308,-,-,-,k,-,-,o,7,-,-
tong1308,-,-,-,7,i,5,E,7,-,-
chew1245,-,-,-,y,-,-,a,l,-,-
sema1265,-,-,-,m,-,-,a,l,a,N
seme1247,-,s,a,w,-,-,E,l,-,-
