language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khmu1256,-,-,-,-,m,e,e,T,-,-
cent1989,-,-,s,-,d,-,a,p,-,-
semn1250,-,-,-,-,y,-,o,k,-,-
semn1250,-,-,-,-,y,-,o,k,-,-
lano1248,-,-,k,-,y,-,o,k,-,-
temi1246,-,-,k,-,y,-,o,k,-,-
temi1246,-,-,k,3,y,-,o,k,-,-
sema1266,-,-,g,-,r,t,e,k,-,-
sema1266,-,-,g,-,r,t,e,k,-,-
jahh1242,-,-,t,-,-,-,i,N,o,y
minr1238,-,-,k,-,y,-,e,N,-,-
minr1238,-,-,k,-,y,-,e,N,-,-
bate1262,-,-,k,3,y,-,i,N,-,-
bate1262,-,-,k,3,y,-,e,N,-,-
bate1262,-,-,k,-,y,-,e,N,-,-
bate1262,-,-,k,-,y,-,i,N,-,-
bate1262,-,-,k,-,y,-,i,N,-,-
jeha1242,-,-,k,-,y,-,e,N,-,-
jeha1242,-,-,k,-,y,-,e,N,-,-
kens1248,-,-,k,-,y,-,e,N,-,-
kens1248,-,-,k,-,y,-,e,N,-,-
kint1239,-,-,k,-,y,-,e,N,-,-
tong1308,-,-,k,a,y,-,e,N,-,-
tong1308,-,-,k,-,y,-,e,N,-,-
chew1245,-,-,k,-,y,-,3,N,-,-
sema1265,-,-,7,-,y,-,3,N,-,-
sema1265,d,a,7,-,y,-,3,N,-,-
seme1247,-,-,7,-,y,-,3,N,-,-
besi1244,-,-,k,a,y,-,3,k,-,-
