language,x1,x2,x3,x4,x5,x6
suri1265,-,-,T,-,i,7
cent1989,-,-,T,-,i,T
khmu1256,k,-,h,3,a,N
monn1253,-,-,b,-,o,k
semn1250,-,-,k,-,3,p
semn1250,-,-,b,-,a,y
lano1248,-,-,b,-,a,y
temi1246,-,-,p,-,3,k
temi1246,-,-,p,-,3,g
sema1266,-,-,T,-,o,p
sema1266,-,-,T,-,o,p
jahh1242,T,-,w,-,o,m
minr1238,-,-,b,-,a,y
minr1238,-,-,b,-,a,y
bate1262,-,-,b,-,a,y
bate1262,-,-,b,-,a,y
bate1262,-,-,b,-,a,y
bate1262,-,-,b,-,a,y
bate1262,-,-,b,-,a,y
jeha1242,-,-,b,-,a,y
jeha1242,-,-,b,-,a,y
kens1248,-,-,b,-,a,y
kens1248,-,-,b,-,a,y
kint1239,-,-,b,-,a,y
tong1308,-,-,T,-,e,-
tong1308,-,-,T,-,E,t
tong1308,-,-,T,-,E,t
chew1245,-,-,b,-,o,y
sema1265,-,-,b,-,o,y
sema1265,-,-,b,-,o,y
seme1247,-,-,b,-,o,y
besi1244,k,o,k,-,o,T
