language,x1,x2,x3,x4,x5,x6,x7
suri1265,m,-,-,o,n,t,e
cent1989,m,-,-,3,n,-,-
khmu1256,p,-,-,3,-,-,-
monn1253,h,-,-,E,-,-,-
semn1250,-,-,t,o,7,-,-
semn1250,-,-,t,o,7,-,-
lano1248,-,-,t,o,7,-,-
temi1246,-,-,h,o,y,-,-
temi1246,-,-,t,o,7,-,-
sema1266,-,-,t,o,7,-,-
sema1266,w,a,l,a,h,-,-
jahh1242,-,-,h,3,t,-,-
minr1238,b,-,l,a,p,-,-
minr1238,b,-,r,a,7,-,-
bate1262,-,-,n,E,N,-,-
bate1262,-,-,n,E,N,-,-
bate1262,b,-,r,a,7,-,-
bate1262,b,-,r,a,7,-,-
bate1262,b,-,r,a,7,-,-
jeha1242,b,-,r,a,7,-,-
jeha1242,b,-,r,a,7,-,-
kens1248,b,-,y,a,7,-,-
kens1248,b,-,y,a,7,-,-
kint1239,b,-,y,a,7,-,-
tong1308,h,-,-,3,T,-,-
tong1308,h,-,-,3,t,-,-
chew1245,h,-,-,3,7,-,-
sema1265,-,-,b,e,h,-,-
sema1265,-,-,b,e,h,-,-
seme1247,-,-,d,a,7,-,-
besi1244,-,-,N,o,t,-,-
