language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khmu1256,t,-,-,-,n,-,h,-,o,y
cent1989,l,-,-,-,-,-,-,-,e,5
semn1250,h,-,-,i,N,-,k,-,a,7
semn1250,h,-,-,i,N,-,k,-,a,7
lano1248,h,-,-,i,N,-,k,-,a,7
temi1246,h,-,-,i,N,-,k,-,a,7
temi1246,-,-,-,-,m,-,-,-,a,n
sema1266,m,-,-,-,-,-,-,-,a,n
sema1266,m,-,-,-,n,-,m,-,a,n
jahh1242,n,-,-,i,7,-,s,-,E,7
bate1262,p,-,-,3,N,-,g,-,o,h
bate1262,p,-,-,-,n,-,g,-,u,h
jeha1242,m,n,m,i,n,-,-,-,-,-
jeha1242,m,n,m,i,n,-,-,-,-,-
kens1248,p,-,-,-,n,-,g,-,u,h
kens1248,p,-,-,-,n,-,g,-,u,h
kint1239,p,-,-,-,n,-,g,-,u,h
tong1308,p,-,-,a,-,-,y,-,3,-
tong1308,p,-,-,-,-,-,y,-,3,w
tong1308,p,-,-,-,-,-,y,-,3,w
chew1245,-,-,-,-,n,i,h,-,o,7
sema1265,p,-,-,a,-,-,k,p,E,k
sema1265,p,-,-,a,-,-,k,p,E,k
