language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khmu1256,t,-,7,-,-,-,-,-,3,n
cent1989,T,-,h,-,-,-,-,-,o,o
semn1250,-,-,t,-,-,-,-,-,3,d
semn1250,-,-,t,-,-,-,-,-,3,t
lano1248,-,-,t,-,-,-,-,-,3,t
temi1246,-,-,t,-,-,-,-,-,3,t
temi1246,-,-,t,-,-,-,-,-,3,d
sema1266,y,i,5,-,-,y,-,-,3,k
sema1266,y,i,5,-,-,y,-,-,3,k
jahh1242,n,i,7,-,-,y,u,w,o,N
minr1238,-,-,h,-,5,y,-,-,a,5
minr1238,-,-,h,-,5,y,-,-,a,5
bate1262,-,-,h,i,5,-,-,-,a,5
bate1262,-,-,k,-,i,y,-,-,e,w
bate1262,-,-,h,-,5,-,-,-,a,5
bate1262,-,-,h,-,5,y,-,-,a,5
bate1262,-,-,h,-,5,y,-,-,a,5
jeha1242,-,-,h,-,5,y,-,-,a,5
jeha1242,-,-,h,-,5,y,-,-,a,5
kens1248,-,-,h,-,5,y,-,-,a,5
kens1248,-,-,h,-,-,y,-,-,o,l
kint1239,-,-,h,-,5,y,-,-,a,5
tong1308,-,-,h,3,5,y,-,-,a,5
tong1308,-,-,h,-,n,y,-,-,a,5
tong1308,-,-,h,-,n,y,-,-,a,5
chew1245,-,-,h,-,5,-,-,-,a,5
sema1265,-,-,7,-,-,-,-,-,a,w
sema1265,-,-,7,-,-,-,-,-,a,w
seme1247,-,-,7,-,w,7,-,-,a,w
besi1244,-,-,y,-,-,-,-,-,u,k
