language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,-,-,n,7,E,-,-,-
cent1989,-,-,-,t,o,-,u,T
semn1250,-,-,-,7,a,h,u,7
semn1250,-,-,-,7,a,h,u,7
lano1248,-,-,-,7,a,m,E,s
temi1246,-,-,-,7,a,m,E,s
temi1246,-,-,-,7,a,m,E,s
sema1266,-,-,-,l,a,l,E,7
sema1266,-,-,-,m,a,T,o,n
jahh1242,-,-,-,k,-,w,E,7
minr1238,-,-,-,7,a,y,o,7
minr1238,-,-,-,b,-,l,E,p
bate1262,-,-,-,k,a,n,E,t
bate1262,-,-,-,k,a,n,E,t
bate1262,-,-,-,w,o,N,-,-
bate1262,-,-,-,w,o,N,-,-
bate1262,-,-,-,b,-,l,E,p
jeha1242,-,-,-,7,-,h,3,y
jeha1242,-,-,-,7,-,h,3,y
kens1248,-,-,-,k,a,n,o,t
kint1239,-,-,-,7,a,y,o,7
tong1308,w,o,N,7,3,h,o,7
tong1308,w,o,N,7,3,h,o,7
tong1308,-,-,-,7,o,h,o,7
tong1308,-,-,-,-,-,w,o,N
chew1245,-,-,-,h,i,7,o,y
sema1265,-,-,-,k,a,n,E,7
sema1265,-,-,-,k,a,n,E,t
seme1247,-,-,-,k,-,-,E,t
besi1244,-,-,-,h,E,d,E,t
