language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
suri1265,-,-,l,3,-,7,-,-,o,-
cent1989,-,-,l,3,-,7,-,-,o,-
khmu1256,-,-,l,-,-,7,-,-,3,-
monn1253,-,-,k,-,-,h,-,-,o,h
semn1250,-,-,b,-,-,7,-,-,E,t
semn1250,-,-,b,-,-,7,-,-,E,t
lano1248,-,-,b,-,-,7,-,-,E,t
temi1246,-,-,m,-,-,-,-,-,E,T
temi1246,-,-,m,-,-,-,-,-,E,y
sema1266,-,-,b,-,-,-,-,-,o,r
sema1266,-,-,b,-,-,-,-,-,o,r
jahh1242,-,-,-,-,-,7,a,g,a,n
minr1238,7,a,b,-,-,-,-,-,3,n
minr1238,7,a,b,-,-,-,-,-,3,n
bate1262,-,-,b,3,t,7,-,-,E,t
bate1262,-,-,b,3,t,7,-,-,E,t
bate1262,-,-,b,3,t,7,-,-,E,t
bate1262,7,a,b,-,-,-,-,-,3,n
bate1262,7,a,b,-,-,-,-,-,3,n
jeha1242,-,-,b,-,t,7,-,-,E,t
jeha1242,-,-,b,-,t,7,-,-,E,t
kens1248,-,-,b,-,t,7,-,-,E,t
kens1248,-,-,b,-,t,7,-,-,E,t
kint1239,-,-,b,-,-,7,-,-,3,t
tong1308,-,-,b,-,a,7,-,-,E,t
tong1308,-,-,b,-,-,7,-,-,E,t
tong1308,-,-,b,-,-,7,-,-,E,t
