language,x1,x2,x3,x4,x5,x6,x7
suri1265,-,-,7,E,-,-,5
cent1989,-,-,n,e,-,a,7
khmu1256,-,-,m,e,e,e,-
monn1253,-,-,d,-,-,e,h
semn1250,-,-,m,-,-,i,h
semn1250,-,-,m,-,-,i,h
lano1248,-,-,m,-,-,i,h
temi1246,-,-,h,-,-,a,7
temi1246,-,-,h,-,-,a,7
sema1266,-,-,h,-,-,E,7
sema1266,-,-,h,-,-,E,7
jahh1242,7,i,m,-,-,a,h
minr1238,-,-,m,-,-,o,h
minr1238,-,-,b,-,-,E,7
bate1262,-,-,m,-,-,o,h
bate1262,-,-,m,-,-,o,h
bate1262,-,-,m,-,-,o,h
bate1262,-,-,b,-,-,E,7
bate1262,-,-,m,-,-,o,h
jeha1242,-,-,m,-,-,o,h
jeha1242,-,-,p,-,-,a,y
kens1248,-,-,b,-,-,o,7
kens1248,-,-,b,-,-,o,7
kint1239,-,-,m,-,-,u,h
tong1308,-,-,m,-,-,o,h
chew1245,-,-,m,-,-,3,7
sema1265,-,-,h,-,-,e,7
sema1265,-,-,h,-,-,e,7
seme1247,-,-,y,-,-,i,-
besi1244,-,-,h,-,-,i,7
