language,x1,x2,x3,x4,x5,x6,x7,x8
khmu1256,-,-,w,-,o,-,o,h
cent1989,-,-,T,r,a,-,o,n
sema1266,y,-,7,-,-,-,o,y
sema1266,y,-,7,-,-,-,o,y
jahh1242,b,a,7,-,-,l,3,7
minr1238,-,-,k,-,-,-,o,m
minr1238,-,-,k,-,-,-,o,m
bate1262,-,-,k,-,-,-,o,m
bate1262,-,-,k,-,-,-,o,m
bate1262,-,-,k,-,-,-,o,m
bate1262,-,-,k,-,-,-,o,m
bate1262,-,-,k,-,-,-,o,m
jeha1242,-,-,k,-,-,-,o,m
jeha1242,-,-,k,-,-,-,o,m
kens1248,-,-,b,-,a,l,3,7
tong1308,-,-,b,-,-,-,E,m
tong1308,-,-,b,-,-,-,E,m
chew1245,-,-,b,-,-,s,o,7
sema1265,-,-,p,-,a,X,a,h
sema1265,-,-,b,-,a,l,o,7
seme1247,-,-,7,-,-,r,3,y
besi1244,-,-,n,-,-,-,o,m
