language,x1,x2,x3,x4,x5,x6,x7,x8
suri1265,p,-,-,h,l,-,3,N
cent1989,p,-,-,h,l,-,3,N
khmu1256,p,r,l,7,3,-,a,-
monn1253,-,-,-,k,3,m,o,t
semn1250,-,-,-,7,-,-,o,s
semn1250,-,-,-,7,-,-,o,s
lano1248,-,-,-,7,-,-,o,s
temi1246,-,-,-,7,-,-,o,s
temi1246,-,-,-,7,-,-,o,s
sema1266,-,-,-,7,-,-,o,s
sema1266,-,-,-,7,-,-,o,s
jahh1242,-,-,-,7,-,-,o,s
minr1238,-,-,-,7,-,-,o,s
minr1238,-,-,-,7,-,-,o,s
bate1262,-,-,-,7,-,-,o,s
bate1262,-,-,-,7,-,-,o,s
bate1262,-,-,-,7,-,-,o,s
bate1262,-,-,-,7,-,-,o,s
bate1262,-,-,-,7,-,-,o,s
jeha1242,-,-,-,7,-,-,o,s
jeha1242,-,-,-,7,-,-,o,s
kens1248,-,-,-,7,-,-,o,s
kens1248,-,-,-,7,-,-,o,s
kint1239,-,-,-,7,-,-,o,s
tong1308,-,-,-,7,-,-,o,s
tong1308,-,-,-,7,-,-,o,s
tong1308,-,-,-,7,-,-,o,s
chew1245,-,-,-,7,-,-,o,s
sema1265,-,-,-,7,-,-,u,s
sema1265,-,-,-,7,-,-,u,s
seme1247,-,-,-,7,-,-,u,s
besi1244,-,-,-,7,-,-,u,s
