language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
khmu1256,-,-,-,s,n,a,-,-,-,-,a,r,-,-,-
cent1989,-,-,-,t,-,3,b,-,-,-,o,N,-,-,-
semn1250,-,-,-,7,-,-,-,-,-,-,a,d,-,-,-
lano1248,y,h,u,7,-,-,-,-,-,-,-,-,-,-,-
temi1246,-,-,-,7,-,-,-,-,-,-,a,d,-,-,-
temi1246,-,-,-,7,-,-,-,-,-,-,a,d,-,-,-
sema1266,-,-,-,k,-,-,n,-,-,-,i,N,-,-,-
sema1266,y,h,u,7,-,-,t,u,N,k,a,t,-,-,-
jahh1242,-,-,-,k,-,-,-,-,-,-,3,r,-,3,N
minr1238,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
minr1238,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
bate1262,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
bate1262,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
bate1262,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
jeha1242,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
jeha1242,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
kens1248,-,-,-,7,-,a,m,-,-,-,a,N,-,-,-
kens1248,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
kint1239,-,-,-,7,-,-,-,-,-,-,a,t,-,-,-
tong1308,5,-,a,h,-,-,-,-,-,-,u,7,-,-,-
tong1308,T,-,a,7,-,-,-,-,-,-,o,k,-,-,-
tong1308,T,-,a,7,-,-,-,-,-,-,o,k,-,-,-
chew1245,-,-,-,-,-,-,-,-,-,-,-,t,k,3,h
sema1265,d,-,-,l,-,-,-,-,-,-,o,N,-,-,-
sema1265,d,-,-,l,-,-,-,-,-,-,o,N,-,-,-
seme1247,d,-,-,l,-,-,-,-,-,-,o,N,-,-,-
besi1244,-,-,-,l,-,-,-,-,-,-,o,k,-,-,-
