language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tupa1250,-,-,-,-,-,h,-,-,-,i,t,-,7,e,-
wayo1238,5,d,-,-,-,Z,-,-,-,i,r,-,-,a,-
saki1248,-,-,-,-,-,-,-,-,-,i,-,-,p,a,k
maku1278,N,-,-,-,-,g,-,-,-,a,-,-,p,-,-
mund1330,-,-,-,-,-,r,-,-,-,3,t,-,-,-,-
para1311,m,o,-,-,-,r,-,-,-,o,t,-,-,i,-
urub1250,-,-,-,-,-,-,-,-,-,i,t,u,w,3,r
awet1244,-,-,-,-,-,-,-,-,-,-,t,-,-,i,N
sate1243,-,i,-,-,-,k,-,-,-,3,s,-,-,i,N
karo1305,-,-,-,-,-,k,-,-,-,3,t,-,t,e,m
puru1264,a,y,a,w,a,k,-,-,-,-,-,-,-,-,-
arua1261,-,-,-,-,-,k,-,i,i,i,t,-,-,-,-
gavi1246,-,-,-,-,-,k,i,i,i,i,t,-,-,-,-
suru1262,-,-,-,-,-,k,-,-,i,i,r,-,-,-,-
suru1262,-,-,-,-,-,k,-,i,i,i,r,-,-,-,-
kari1311,-,-,-,p,o,k,-,-,-,-,-,-,-,-,-
juru1256,a,-,-,-,-,w,-,i,i,i,-,-,w,i,-
