language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tupa1250,-,-,-,-,-,s,-,-,-,o,p,-,-,-,-
wayo1238,N,g,o,p,N,g,-,-,-,o,p,-,-,-,-
akun1241,-,-,-,-,-,k,-,-,-,o,p,-,-,-,-
saki1248,i,-,-,-,-,k,-,-,-,o,p,-,-,-,-
maku1278,-,b,3,-,-,r,-,-,-,3,p,-,-,-,-
mund1330,-,-,-,-,-,-,-,-,-,-,p,-,-,a,k
para1311,-,-,-,-,-,-,-,-,-,-,p,3,t,a,-
urub1250,-,-,-,-,-,-,-,-,-,i,p,i,r,a,-
tapi1254,-,-,-,-,-,-,-,-,-,-,p,i,r,3,N
awet1244,-,-,-,-,-,-,-,-,-,-,p,i,l,a,N
sate1243,-,-,i,-,-,h,-,-,-,u,p,-,-,-,-
karo1305,-,-,-,-,-,-,-,-,-,u,p,-,t,e,m
puru1264,-,-,-,-,-,w,-,-,-,3,p,-,-,-,-
arua1261,-,-,-,-,-,b,-,o,o,o,p,-,-,-,-
gavi1246,-,-,-,-,-,b,o,o,o,o,p,-,-,-,-
suru1262,-,-,-,-,-,-,-,o,o,o,p,-,-,-,-
kari1311,-,-,-,-,-,s,-,-,-,o,m,-,-,-,-
juru1256,-,-,a,-,-,s,-,-,-,u,u,-,r,i,-
