language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
tupa1250,-,-,-,-,-,-,-,m,i,-,-,a,n,7,-,-,-,a,-,-
wayo1238,-,-,o,-,-,k,3,m,i,-,-,-,-,-,-,-,-,a,-,-
akun1241,-,-,-,-,-,i,a,m,i,-,-,-,n,-,-,-,-,a,-,-
saki1248,-,-,o,e,s,e,-,g,-,-,-,-,-,-,-,-,-,a,p,-
maku1278,-,-,-,-,-,k,a,p,i,-,-,-,-,-,-,-,-,a,-,-
kuru1309,-,-,o,-,N,7,a,-,-,-,-,-,-,-,-,-,-,a,-,-
mund1330,-,-,3,-,N,7,a,-,-,-,-,-,-,-,-,-,-,a,-,-
para1311,-,t,e,-,n,-,3,p,3,-,-,-,-,7,-,-,-,a,-,-
urub1250,-,k,a,-,n,-,-,-,a,-,-,-,-,w,-,-,-,a,y,-
pari1258,-,-,e,-,n,-,3,p,3,-,-,-,-,7,-,-,-,a,-,-
tapi1254,-,k,a,-,n,-,-,-,a,-,-,-,-,w,-,-,-,a,-,-
awet1244,-,-,-,-,-,-,-,p,3,-,-,-,-,7,-,-,-,a,-,-
sate1243,-,-,a,-,-,-,i,p,3,a,k,a,-,N,-,-,-,a,-,-
karo1305,-,-,-,-,-,-,-,-,i,-,y,3,n,k,a,-,-,a,7,-
gavi1246,t,s,-,-,-,-,a,b,i,-,-,-,-,k,a,a,a,a,p,-
zoro1244,-,s,-,-,-,-,a,b,i,-,-,-,-,k,a,a,a,a,p,-
arua1261,t,s,-,-,-,-,a,b,i,-,-,-,-,k,a,-,-,a,p,-
sala1273,-,s,a,-,-,-,a,b,i,-,-,-,-,k,a,-,-,a,p,-
suru1262,-,s,a,-,-,-,a,b,i,-,-,-,-,k,a,-,-,a,b,a
kari1311,-,s,a,-,-,7,e,p,o,-,-,-,-,t,-,-,-,3,t,-
juru1256,-,-,-,-,-,-,-,m,a,-,-,-,-,7,a,-,-,a,-,-
xipa1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-
