language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tupa1250,-,-,-,e,3,-,r,-,a,-,-,-,-,-,-
wayo1238,-,-,-,-,5,-,d,Z,o,t,-,-,-,-,-
saki1248,-,-,-,i,y,-,-,-,o,t,-,-,-,-,-
saki1248,-,-,-,i,-,-,-,-,o,t,-,-,-,-,-
maku1278,-,-,-,-,-,-,-,-,-,t,-,-,-,o,m
mund1330,b,-,-,e,N,-,-,b,e,N,-,-,-,-,-
para1311,-,-,-,-,h,e,n,-,3,h,-,-,-,e,-
urub1250,t,-,-,3,h,-,-,-,3,r,-,-,-,e,m
awet1244,-,-,-,-,p,-,-,-,u,t,-,-,-,-,-
sate1243,h,o,w,o,p,-,-,-,3,-,-,-,-,-,-
karo1305,-,-,-,-,-,-,-,-,-,t,o,n,n,e,m
puru1264,b,-,-,-,3,-,d,-,3,t,-,-,-,-,-
arua1261,-,-,-,-,-,-,-,-,-,t,o,N,y,a,-
gavi1246,b,-,-,i,i,-,-,-,-,r,a,-,-,a,-
suru1262,b,-,i,i,i,-,-,-,-,r,-,-,-,a,-
kari1311,-,-,-,-,-,-,-,-,o,s,-,-,-,3,k
juru1256,n,a,n,i,i,-,-,-,u,-,-,-,-,-,-
