language,x1,x2,x3,x4,x5,x6,x7,x8
tupa1250,-,-,-,-,k,-,a,-
wayo1238,-,-,-,-,k,-,a,-
akun1241,-,-,-,-,k,-,a,-
saki1248,-,-,-,-,k,-,a,-
maku1278,-,-,-,-,k,-,a,-
mund1330,-,-,-,-,k,-,o,n
mund1330,-,-,-,-,7,-,o,-
para1311,-,a,-,-,7,-,u,-
urub1250,-,u,-,-,7,-,u,-
tapi1254,-,-,-,-,h,-,o,-
awet1244,-,-,-,-,7,-,u,-
sate1243,-,a,t,u,7,-,u,-
karo1305,-,-,-,-,7,-,o,t
puru1264,-,-,-,-,7,-,o,-
arua1261,-,-,-,-,b,-,a,-
gavi1246,-,-,-,-,b,-,a,-
suru1262,-,-,-,-,w,-,a,-
kari1311,p,3,t,-,7,-,3,-
juru1256,-,i,-,-,S,u,u,-
