language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
tupa1250,-,-,-,-,k,e,m,-,-,-,-,-
wayo1238,-,-,-,-,N,e,m,-,-,-,-,-
akun1241,-,-,-,-,k,e,m,-,-,-,-,-
saki1248,-,i,-,-,k,e,p,-,-,-,-,-
maku1278,-,-,-,-,N,e,m,-,-,-,-,-
kuru1309,-,-,-,-,k,a,m,-,-,-,-,-
mund1330,-,i,-,-,k,3,m,-,-,-,-,-
para1311,-,-,-,-,k,a,m,-,-,-,a,-
urub1250,-,-,-,-,k,a,m,-,b,-,3,-
pari1258,-,-,-,-,k,a,m,-,-,-,-,-
tapi1254,-,-,-,-,k,3,m,-,-,-,-,-
awet1244,-,-,p,o,Z,3,7,-,-,-,a,-
sate1243,a,i,p,o,t,3,7,-,-,-,a,-
karo1305,-,-,-,-,n,a,m,-,7,-,a,7
puru1264,-,-,p,o,r,a,b,e,d,-,3,-
gavi1246,-,-,-,-,n,a,m,-,a,a,a,-
zoro1244,-,-,-,-,n,a,b,-,-,-,a,-
arua1261,-,-,-,-,n,a,p,-,7,-,a,-
suru1262,-,-,-,-,n,o,m,-,-,-,a,-
kari1311,-,-,-,-,n,o,m,-,-,-,-,-
juru1256,-,-,-,-,n,a,m,-,a,-,a,-
xipa1240,-,-,-,-,n,a,m,-,-,-,a,-
