language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
tupa1250,-,-,-,-,-,-,-,-,-,o,-,-,k,i,o,-,-,-,-,-,-
wayo1238,-,-,-,-,N,-,-,g,w,a,y,t,k,-,3,-,-,-,p,-,-
akun1241,-,-,-,-,n,-,-,-,-,a,-,-,k,-,u,-,-,-,-,-,-
saki1248,-,-,-,-,n,-,-,-,-,a,-,-,k,-,o,-,-,-,p,-,-
maku1278,i,h,a,y,n,-,-,-,i,a,-,-,-,-,-,-,-,-,-,-,-
maku1278,-,-,-,-,n,-,-,-,-,a,-,-,k,-,o,-,-,-,b,o,t
mund1330,-,-,a,-,N,o,o,k,a,a,-,t,k,-,a,-,-,a,t,-,-
para1311,-,k,u,i,m,-,-,-,b,a,-,-,7,-,e,-,-,-,-,-,-
urub1250,-,s,a,-,-,-,-,-,w,a,-,-,7,-,e,-,-,-,-,-,-
awet1244,-,-,a,-,-,-,-,-,-,3,-,-,t,-,e,-,-,-,-,-,-
karo1305,-,-,-,-,m,-,-,-,-,a,-,-,7,w,3,t,-,-,-,-,-
puru1264,-,-,-,-,-,-,-,-,-,a,-,-,-,b,3,t,7,a,y,-,-
arua1261,-,-,-,-,b,-,-,-,-,o,-,-,-,-,-,-,-,-,y,-,-
gavi1246,-,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,o,o,y,-,-
suru1262,-,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,-,o,y,-,-
suru1262,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,y,-,-
kari1311,-,-,-,-,-,-,-,-,-,o,-,-,t,-,a,-,-,-,-,-,-
juru1256,-,s,e,-,n,-,-,-,a,a,-,-,h,i,i,-,-,-,-,-,-
