language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
tupa1250,-,-,-,7,-,-,-,o,-,-,-,-,-,-,p,-,-,e,-
wayo1238,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,o,-
akun1241,-,-,-,7,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
saki1248,-,-,-,k,i,-,-,o,-,-,-,-,-,-,-,-,-,-,-
maku1278,-,-,-,7,-,-,-,o,-,-,-,-,-,-,m,t,S,e,m
mund1330,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
para1311,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
urub1250,-,-,-,h,e,m,b,e,-,-,-,-,-,-,-,-,-,-,-
tapi1254,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
awet1244,-,-,e,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
sate1243,a,h,e,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
karo1305,-,-,i,y,-,-,-,o,g,a,-,-,a,-,p,-,-,e,7
karo1305,-,-,-,k,-,-,-,o,r,-,-,-,o,m,b,-,-,o,-
puru1264,-,-,-,k,-,-,-,o,-,-,-,-,-,-,b,-,-,e,-
arua1261,-,-,-,k,-,-,-,o,k,a,-,-,a,-,p,-,-,-,-
gavi1246,-,-,-,k,-,-,-,o,k,i,i,i,i,-,p,-,-,-,-
suru1262,-,-,-,k,-,-,-,o,S,e,-,e,e,-,r,-,-,-,-
juru1256,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-
