language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
tupa1250,-,k,3,-,-,-,-,-,-,-,-,y,-,t,-,-
wayo1238,-,k,3,-,-,-,-,-,-,-,-,y,-,t,-,-
akun1241,-,k,3,-,-,-,-,-,-,-,-,y,-,t,-,-
saki1248,-,k,3,-,m,a,-,k,i,-,-,y,-,-,-,-
maku1278,-,k,3,-,-,-,-,-,-,-,-,y,-,-,-,-
kuru1309,-,w,-,-,-,-,-,-,-,-,-,i,-,7,-,-
mund1330,i,p,i,-,-,-,-,-,-,-,-,i,-,-,-,-
para1311,-,-,3,-,-,-,-,v,-,-,-,3,-,-,-,-
urub1250,-,-,3,-,-,-,-,w,-,-,-,3,-,-,-,-
pari1258,-,-,3,-,-,-,-,v,-,-,-,3,-,-,-,-
tapi1254,-,-,3,-,-,-,-,w,-,-,-,3,-,-,-,-
awet1244,-,-,a,-,m,a,n,t,-,-,-,a,-,7,o,k
sate1243,-,-,3,-,-,-,-,-,-,-,-,i,-,-,-,-
karo1305,i,g,a,-,n,-,-,-,-,-,-,a,-,-,-,-
puru1264,-,7,3,-,-,-,-,-,-,-,-,y,-,-,-,-
gavi1246,-,g,o,-,-,o,-,-,o,-,-,y,-,-,-,-
zoro1244,-,g,o,-,-,o,-,-,o,-,-,y,-,-,-,-
arua1261,-,5,e,-,-,e,-,-,e,-,-,y,-,-,-,-
sala1273,-,g,i,t,7,a,-,-,-,-,-,-,-,-,-,-
suru1262,-,N,o,-,-,o,-,-,o,-,-,y,-,-,-,-
kari1311,-,-,e,-,-,-,-,-,-,-,-,y,e,p,-,i
juru1256,-,-,e,-,-,-,-,p,i,i,a,a,-,-,-,-
xipa1240,-,-,i,-,-,-,-,p,-,-,3,a,-,-,-,-
