language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tupa1250,-,-,-,-,i,-,p,o,-,t,-,-,-,-,-
wayo1238,-,-,-,-,i,-,b,o,y,t,-,-,-,-,-
akun1241,k,o,-,-,y,t,p,i,-,t,-,-,-,-,-
saki1248,k,3,-,-,y,-,p,i,-,t,-,-,-,-,-
maku1278,-,-,-,-,-,-,p,i,-,r,-,a,-,-,-
maku1278,-,-,-,-,-,-,p,o,-,t,k,a,-,-,p
mund1330,-,a,S,-,i,-,m,a,-,-,-,a,-,-,-
para1311,-,-,-,-,-,-,p,i,-,r,-,a,-,-,-
urub1250,-,-,-,-,-,-,p,i,-,r,-,a,-,-,-
tapi1254,h,-,-,-,i,-,p,i,-,r,-,a,-,-,-
awet1244,-,-,-,-,-,-,p,i,-,r,-,a,7,3,t
karo1305,-,-,-,-,i,-,p,-,-,-,-,-,-,-,-
puru1264,7,-,-,-,3,-,p,-,-,7,-,a,-,-,y
arua1261,b,o,l,i,i,-,p,-,-,-,-,-,-,-,-
gavi1246,b,o,l,i,i,-,p,-,-,-,-,-,-,-,-
suru1262,m,o,r,i,i,-,w,-,-,-,-,a,-,-,-
suru1262,m,o,r,i,i,-,p,-,-,-,-,-,-,-,-
kari1311,7,-,-,-,i,-,p,-,-,-,-,-,-,-,-
juru1256,-,-,-,-,-,-,p,i,-,t,S,a,-,-,-
