language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tupa1250,-,-,-,-,-,p,-,-,-,-,-,e,-
wayo1238,-,-,-,-,-,p,-,-,-,-,-,e,-
akun1241,-,-,-,-,-,p,-,-,-,-,-,e,-
saki1248,-,-,i,-,-,p,-,-,-,-,-,e,-
maku1278,-,-,-,-,-,p,-,-,-,-,-,e,-
mund1330,-,-,-,-,-,S,e,e,-,-,-,e,-
para1311,-,-,-,-,-,p,-,i,-,r,-,e,-
urub1250,-,-,i,-,-,p,-,i,-,r,-,e,r
tapi1254,-,-,-,-,-,p,-,-,-,-,-,i,t
awet1244,-,-,-,-,-,p,-,-,-,-,-,i,t
sate1243,-,a,i,-,-,p,-,-,-,-,-,e,-
karo1305,-,-,a,-,7,p,-,e,o,n,p,e,7
puru1264,t,-,a,-,-,b,-,-,-,-,-,e,-
arua1261,t,s,a,-,-,p,-,-,-,-,-,e,-
gavi1246,t,s,e,e,r,e,-,-,-,-,-,e,k
suru1262,-,L,e,e,r,e,-,-,-,-,-,e,k
kari1311,-,-,-,-,-,p,-,-,-,-,-,a,-
juru1256,-,-,-,-,-,s,-,-,-,-,-,a,-
