language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tupa1250,n,-,i,-,-,-,e,-,-,n,7,-,-,a,-
wayo1238,-,-,i,k,o,5,e,-,-,-,r,-,-,a,-
saki1248,k,w,e,-,-,y,e,-,-,-,r,-,-,a,-
maku1278,-,-,-,-,-,5,i,-,-,-,r,-,-,a,7
mund1330,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-
para1311,-,-,-,-,-,s,o,-,-,-,7,-,-,o,-
urub1250,-,-,-,-,-,h,u,-,-,-,k,w,-,e,r
tapi1254,-,-,-,-,-,-,a,-,-,-,h,-,-,a,-
awet1244,-,-,-,-,-,-,u,-,-,-,y,-,-,a,-
sate1243,-,-,i,-,-,p,u,-,-,-,7,-,-,i,-
karo1305,-,-,-,-,-,T,i,-,-,-,m,-,-,-,-
puru1264,-,-,-,-,-,7,i,-,-,-,t,-,-,a,-
arua1261,-,-,-,-,-,y,o,-,-,-,p,-,-,-,-
gavi1246,-,-,-,-,-,y,o,o,o,o,p,-,-,-,-
suru1262,-,-,-,-,-,y,o,-,-,-,m,-,-,a,-
kari1311,-,-,-,-,-,p,i,-,-,-,s,-,-,3,p
juru1256,-,-,-,-,-,-,a,-,-,-,t,S,a,a,-
