language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
tupa1250,-,-,-,-,-,-,-,-,-,a,-,p,s,i,r,-,i,-,p,7,a,-
wayo1238,-,-,-,-,-,-,-,-,-,a,-,p,-,i,t,-,e,-,p,-,-,-
akun1241,-,-,-,-,-,-,-,-,-,a,-,p,-,i,t,-,e,-,p,-,-,-
saki1248,-,-,o,-,-,-,-,-,-,a,-,p,-,i,t,-,e,-,p,-,-,-
maku1278,-,-,-,-,-,-,-,-,-,a,7,p,-,i,t,S,e,-,p,-,-,-
mund1330,-,-,n,-,-,-,-,-,-,3,y,b,-,3,-,-,3,-,-,-,-,-
para1311,-,-,n,-,-,-,-,-,-,a,m,b,-,i,-,-,-,-,-,-,-,-
urub1250,-,i,n,-,-,-,-,-,-,a,m,b,-,i,-,-,-,-,-,-,-,-
tapi1254,-,-,n,-,-,-,-,-,-,a,-,m,-,i,-,-,-,-,-,-,-,-
awet1244,-,-,y,-,-,-,-,-,-,a,-,p,-,i,-,-,-,-,-,-,-,-
sate1243,a,i,h,-,-,-,-,-,-,a,-,p,-,e,-,-,-,-,-,-,-,-
karo1305,-,i,n,a,k,3,r,-,-,a,-,p,-,e,7,-,-,-,-,-,-,-
karo1305,-,-,-,o,p,i,r,i,s,a,-,p,-,-,-,-,-,-,-,-,-,-
puru1264,-,-,S,-,-,-,-,-,-,a,-,p,-,e,t,-,3,-,-,-,-,-
arua1261,-,-,n,-,-,-,-,-,-,e,-,p,-,i,7,-,a,-,p,-,-,-
gavi1246,-,-,n,-,-,-,-,-,-,e,-,p,-,i,i,-,a,a,p,-,-,-
suru1262,-,-,n,-,-,-,-,-,-,e,-,p,-,i,-,-,-,-,b,-,e,e
