language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
tupa1250,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,p,-,-,-
wayo1238,k,a,r,a,n,-,d,-,-,-,-,-,-,e,-,p,-,-,-
akun1241,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,p,-,-,-
saki1248,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,p,-,-,-
maku1278,-,-,-,-,-,-,t,-,-,-,S,-,-,e,-,p,-,-,-
mund1330,-,-,-,-,-,-,d,-,-,-,-,-,-,3,-,p,-,-,-
mund1330,-,-,-,-,-,-,t,-,-,-,-,-,-,3,-,p,-,-,-
para1311,-,-,-,-,-,-,t,-,-,-,-,-,-,o,g,w,-,e,-
urub1250,-,-,-,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-,-
tapi1254,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,p,-,-,-
awet1244,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,p,-,-,-
karo1305,-,-,-,-,n,a,7,-,-,-,y,-,-,o,-,p,T,3,7
puru1264,-,-,-,-,-,-,t,-,-,-,-,-,-,3,-,p,-,-,-
arua1261,-,-,-,-,-,-,t,-,-,-,s,-,-,e,-,p,-,-,-
gavi1246,-,-,-,-,-,-,t,-,-,-,s,-,-,e,-,p,-,-,-
suru1262,-,-,-,-,-,-,m,o,-,o,s,i,i,i,-,n,-,-,-
kari1311,-,-,-,-,-,-,7,e,p,e,s,-,-,a,-,p,-,-,-
juru1256,-,-,-,-,-,-,-,-,-,-,-,-,-,u,u,p,-,a,a
