language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
tupa1250,-,-,-,-,a,p,s,i,7,-,-,-,-,-,-,-,-,-,a,-
wayo1238,N,g,-,w,a,-,-,-,k,-,-,-,-,-,-,t,-,o,a,-
saki1248,i,k,-,w,a,-,-,-,k,-,-,-,-,-,-,t,s,o,a,-
maku1278,-,k,i,b,a,-,-,-,7,-,-,-,-,-,-,t,-,o,a,-
mund1330,-,-,-,-,a,-,-,-,7,i,i,-,-,-,-,d,Z,o,-,-
para1311,-,-,-,-,a,-,-,-,h,-,e,-,-,n,-,d,-,u,-,-
urub1250,-,-,-,-,a,-,-,-,h,-,e,-,-,n,-,d,-,u,-,-
tapi1254,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,o,p,-
awet1244,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,t,-,u,p,-
sate1243,-,-,-,-,a,-,-,-,r,-,e,w,a,n,e,t,-,u,p,-
karo1305,-,-,-,w,-,-,-,-,-,-,e,r,o,-,-,t,-,o,y,-
arua1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,i
gavi1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,i
suru1262,-,-,-,w,-,-,-,-,-,-,e,-,-,-,-,-,-,-,p,i
kari1311,-,-,-,-,o,-,-,-,p,-,i,-,-,-,-,s,-,o,-,-
juru1256,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,u,u,-,-
