language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
tupa1250,-,-,-,-,-,-,-,o,-,-,-,-,a,-,y,t,-,-
wayo1238,-,5,-,-,-,d,Z,o,k,w,-,-,a,-,y,-,-,-
akun1241,-,-,-,-,-,-,-,o,-,w,-,-,a,-,y,-,-,-
saki1248,-,-,-,-,-,-,s,a,-,p,-,-,i,r,i,p,-,-
maku1278,-,5,-,e,n,t,S,o,-,-,-,-,a,-,y,-,-,-
kuru1309,-,-,-,-,-,t,-,-,-,-,-,-,a,-,y,b,3,7
mund1330,-,-,-,-,-,d,-,o,-,-,-,-,a,-,y,b,3,3
mund1330,-,-,-,-,-,t,-,o,-,-,-,-,a,-,y,b,3,3
para1311,-,-,-,-,-,t,-,u,g,w,-,-,a,-,y,-,-,-
urub1250,-,-,-,-,-,h,-,u,-,w,-,-,a,-,y,-,-,-
pari1258,-,-,-,-,-,g,-,-,-,w,-,-,a,-,y,-,a,-
tapi1254,-,-,-,-,-,-,-,o,-,w,-,-,a,-,y,-,-,-
awet1244,-,-,-,-,-,-,-,u,-,w,-,-,a,-,y,-,-,-
sate1243,-,-,-,-,-,h,-,o,-,w,-,-,a,-,i,p,o,-
karo1305,a,7,-,-,-,T,-,a,-,p,-,o,o,-,p,p,3,7
puru1264,-,-,-,-,-,t,-,a,-,b,-,-,o,-,p,-,-,-
gavi1246,-,t,-,-,-,s,-,a,-,p,o,o,o,-,p,-,-,-
zoro1244,-,-,-,-,-,s,-,a,-,p,o,o,o,-,p,-,-,-
arua1261,-,t,-,-,-,s,-,a,-,p,-,-,o,-,p,-,-,-
sala1273,-,-,-,-,-,s,-,a,-,p,-,-,o,-,p,-,-,-
suru1262,-,-,-,-,-,s,-,a,-,p,-,-,o,-,m,-,-,-
kari1311,-,-,-,-,-,s,-,3,-,p,-,-,o,-,y,-,-,-
juru1256,-,w,a,a,-,t,-,a,-,-,-,-,a,-,h,-,a,-
xipa1240,-,w,-,a,-,t,-,-,-,-,-,-,a,-,p,-,a,-
