language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
tupa1250,-,s,-,-,i,-,-,k,7,e,-
wayo1238,-,t,-,-,i,-,-,k,t,i,k
akun1241,-,p,-,-,3,-,-,k,-,-,-
saki1248,i,p,-,-,3,-,-,k,-,-,-
maku1278,-,-,-,-,-,-,-,k,-,o,m
mund1330,-,-,-,-,o,-,o,k,-,-,-
para1311,-,h,-,-,u,-,-,-,-,-,-
urub1250,-,-,-,-,u,-,-,-,-,-,-
tapi1254,-,-,-,-,o,-,-,n,-,-,-
awet1244,-,k,-,-,3,-,-,l,-,a,w
sate1243,-,h,-,-,u,-,-,n,-,-,-
karo1305,-,p,-,-,i,-,-,k,t,e,m
puru1264,-,m,-,-,i,-,-,k,-,a,-
arua1261,-,p,-,e,e,-,-,-,-,e,p
gavi1246,-,p,e,e,e,-,-,-,-,e,p
suru1262,i,p,-,-,-,-,-,-,-,e,p
suru1262,-,p,-,e,e,-,-,-,-,e,p
kari1311,-,-,-,-,-,-,-,-,-,e,m
juru1256,i,t,-,-,3,n,i,k,-,i,-
