language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tupa1250,-,w,-,-,-,-,-,e,-,k,-,a,-
wayo1238,-,p,3,-,-,r,-,3,-,k,w,a,-
akun1241,t,S,-,-,-,-,-,o,-,k,-,a,-
saki1248,i,s,-,-,-,-,-,o,-,g,o,a,-
maku1278,m,b,o,-,-,r,-,o,N,g,-,a,-
mund1330,-,-,-,-,-,-,-,a,-,-,-,a,-
para1311,a,-,i,-,-,s,-,u,-,7,-,u,-
urub1250,-,-,-,-,-,s,-,u,-,7,-,u,-
tapi1254,-,-,-,-,-,-,-,o,-,h,-,o,-
awet1244,-,-,-,-,-,t,-,u,-,7,-,u,-
sate1243,a,h,e,k,a,t,-,u,-,7,-,u,-
karo1305,-,-,-,-,-,t,-,o,-,-,-,o,t
puru1264,-,-,-,-,-,S,-,e,-,k,-,a,-
arua1261,-,-,-,-,-,-,-,-,-,b,-,a,-
gavi1246,-,-,-,-,-,-,-,-,-,b,-,a,-
suru1262,-,-,-,-,-,-,-,a,a,k,-,a,r
kari1311,-,-,-,-,-,-,-,o,-,k,-,o,t
juru1256,a,-,-,-,-,t,S,u,-,-,-,u,-
