language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
tupa1250,-,-,a,-,-,-,-,-,-,n,-,-,o,-,-,7,-,-,a,-,-
wayo1238,-,m,a,-,-,-,-,-,-,n,-,-,o,-,-,-,-,-,a,-,-
akun1241,-,-,a,-,-,-,-,-,-,n,-,-,o,-,-,-,-,-,a,-,-
saki1248,-,o,a,-,-,-,-,-,-,n,-,-,o,-,-,-,-,-,a,-,-
maku1278,-,p,3,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,-,-,-
kuru1309,t,S,o,-,-,-,-,-,-,N,t,S,o,-,N,7,-,-,a,-,-
mund1330,-,-,a,-,-,-,-,-,-,7,-,-,o,S,a,b,i,d,a,-,-
para1311,-,5,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,a,-,-
urub1250,-,S,i,-,r,-,a,-,-,h,-,-,-,-,-,-,-,-,a,-,-
pari1258,-,5,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,a,7,i
tapi1254,t,y,3,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-
awet1244,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,y,-
sate1243,-,-,a,-,-,-,i,w,e,7,-,-,-,-,-,-,-,-,a,-,-
karo1305,i,T,a,a,r,-,a,-,-,g,-,-,a,-,-,-,-,-,a,7,-
puru1264,-,m,3,-,n,-,a,-,-,k,-,-,-,-,-,-,-,-,a,-,-
gavi1246,-,-,a,-,-,-,a,-,-,g,-,-,o,-,-,-,-,-,a,-,-
zoro1244,-,-,a,-,-,-,a,-,-,g,-,-,o,-,-,-,-,-,a,-,-
arua1261,-,-,a,-,-,-,a,-,-,g,-,-,o,-,-,k,-,a,a,p,-
sala1273,-,-,-,-,-,-,a,-,-,g,-,-,o,-,-,7,-,-,a,-,-
suru1262,-,-,a,-,-,-,a,-,-,g,-,-,o,-,-,-,-,-,a,-,-
kari1311,-,h,a,-,d,-,-,-,-,n,-,-,i,-,-,p,-,-,a,-,-
juru1256,-,w,a,i,k,a,a,-,-,h,-,-,a,-,-,-,-,-,a,-,-
