language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
tupa1250,-,-,-,-,-,e,p,-,s,i,-,-,k,-,-,-,a
wayo1238,-,-,N,-,-,o,-,-,-,-,-,-,N,-,-,-,a
saki1248,-,-,-,-,-,-,-,-,s,e,-,-,k,-,o,y,a
maku1278,-,-,-,-,-,-,b,o,t,-,-,-,n,-,-,-,e
mund1330,-,-,-,-,-,a,b,-,-,i,-,i,k,-,-,-,-
para1311,-,a,g,-,w,a,p,-,-,3,-,-,-,-,-,-,-
urub1250,-,-,-,-,w,a,p,-,-,3,-,-,k,-,-,-,-
tapi1254,-,-,-,-,-,a,p,-,-,3,-,-,k,-,-,-,-
awet1244,-,o,t,i,g,e,y,-,-,u,-,-,-,-,-,-,-
sate1243,-,a,r,a,7,a,p,-,-,3,-,-,k,-,-,-,-
karo1305,p,a,r,-,-,a,m,-,-,u,-,-,-,-,-,-,-
puru1264,-,-,t,-,-,a,p,i,-,a,-,-,-,-,-,-,-
arua1261,p,o,t,-,-,o,-,-,-,o,o,-,-,-,-,-,-
gavi1246,p,o,t,-,-,o,-,-,-,o,o,o,t,-,-,-,-
suru1262,p,a,t,-,-,o,-,-,-,o,-,-,-,-,-,-,-
kari1311,-,-,-,-,-,i,b,-,-,i,-,-,k,t,i,5,a
juru1256,-,-,-,-,-,a,b,i,-,i,-,-,k,-,u,-,u
