language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tupa1250,-,-,-,-,-,o,-,p,s,i,7,-,a,-,-
wayo1238,-,-,-,-,-,3,-,p,-,i,-,-,a,-,-
akun1241,-,-,-,-,-,u,m,b,-,i,t,-,a,a,p
saki1248,-,-,-,-,-,o,-,p,-,i,t,s,a,-,-
maku1278,-,t,-,S,-,o,-,p,-,i,-,-,a,-,-
kuru1309,-,L,-,o,-,o,-,b,-,i,-,-,a,-,-
kuru1309,-,t,-,o,-,o,-,b,-,i,-,-,a,-,-
mund1330,-,d,-,-,-,o,-,p,-,s,-,-,a,-,-
mund1330,-,t,-,-,-,o,-,p,-,s,-,-,a,-,-
para1311,-,t,-,-,-,u,-,p,-,i,7,-,a,-,-
urub1250,-,-,-,-,-,i,-,p,-,i,7,-,a,-,-
pari1258,-,-,-,-,-,u,-,p,-,i,7,-,a,-,-
tapi1254,-,-,-,-,-,o,-,p,-,i,h,-,a,-,-
awet1244,-,-,-,-,-,u,-,p,-,i,7,-,a,-,-
sate1243,-,h,-,-,-,u,-,p,-,i,7,-,a,-,-
karo1305,a,7,y,o,g,a,-,-,-,-,-,-,-,-,-
puru1264,a,k,-,-,-,a,-,p,-,-,-,-,-,-,-
gavi1246,-,k,-,a,-,a,-,p,-,-,-,-,-,-,-
zoro1244,-,k,-,a,-,a,-,p,-,-,-,-,-,-,-
arua1261,-,k,-,a,-,a,-,p,-,-,-,-,-,-,-
sala1273,-,k,-,a,-,a,-,p,-,-,-,-,-,-,-
suru1262,-,k,-,a,-,a,-,p,-,-,-,-,-,-,-
suru1262,-,s,-,-,-,3,-,p,-,i,-,-,-,-,-
juru1256,-,-,-,-,-,u,-,p,-,i,-,a,a,-,-
xipa1240,-,-,-,-,-,i,d,Z,-,i,-,-,a,-,-
