language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
wayo1238,-,-,p,-,i,t,-,-,-,-,i,k,-,-,-
akun1241,k,3,p,-,i,t,-,-,S,-,i,-,-,-,-
saki1248,-,-,p,-,i,t,-,-,s,-,i,k,-,-,-
kuru1309,-,-,k,a,a,d,-,-,-,-,3,k,-,-,-
kuru1309,-,-,-,-,i,t,-,-,S,-,3,k,-,-,-
mund1330,-,-,k,-,a,d,-,-,Z,-,3,k,-,-,-
mund1330,-,-,-,-,i,t,-,-,S,-,3,k,-,-,-
urub1250,-,-,-,-,i,r,-,3,s,-,a,-,-,-,-
tapi1254,-,-,-,-,-,-,-,o,h,-,3,N,-,-,-
sate1243,-,-,-,-,-,r,-,a,7,-,a,k,-,-,-
karo1305,-,-,p,-,i,t,-,-,-,-,e,k,t,e,m
juru1256,-,-,-,-,i,t,-,a,7,a,a,k,u,u,-
juru1256,-,-,-,-,-,k,u,a,-,-,a,k,-,u,-
xipa1240,-,-,-,-,-,t,-,-,-,-,a,k,-,u,-
