language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
tupa1250,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,n
wayo1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,m
akun1241,-,-,-,-,-,-,p,-,e,r,e,k,-,-,-,-,-,-,-,-
saki1248,-,-,-,-,-,-,p,-,e,r,e,k,-,-,-,-,-,-,-,-
maku1278,-,-,-,-,-,-,k,-,a,r,-,-,-,-,-,-,a,-,-,N
mund1330,-,-,-,-,-,-,b,e,e,r,e,-,-,-,-,-,e,-,-,n
mund1330,-,-,-,-,-,-,p,e,e,r,e,-,-,-,-,-,e,-,-,n
para1311,-,-,-,-,-,-,p,-,-,-,u,k,-,-,-,-,u,-,-,-
urub1250,-,-,-,-,-,-,p,-,-,-,u,k,-,-,-,-,u,-,-,-
tapi1254,-,-,-,-,-,-,p,-,-,-,o,k,-,-,-,-,o,-,-,-
awet1244,-,-,-,-,-,-,p,-,-,-,u,k,-,-,-,-,u,-,-,-
sate1243,-,7,-,3,w,o,p,-,-,-,-,-,-,-,-,-,-,-,-,-
karo1305,-,-,-,-,-,-,-,-,-,-,-,T,-,a,a,r,a,r,e,m
puru1264,-,-,-,-,-,-,-,-,-,-,-,t,-,3,-,w,a,-,-,-
arua1261,-,-,-,-,-,-,-,-,-,-,a,t,-,i,i,-,i,-,-,t
gavi1246,-,-,-,-,-,-,-,-,-,-,a,t,o,o,o,-,o,-,-,-
suru1262,-,-,-,-,-,-,-,-,-,-,a,t,-,o,o,-,a,-,-,-
kari1311,-,-,-,-,-,-,h,-,o,r,o,w,-,-,-,-,a,-,-,-
juru1256,a,n,a,a,u,-,h,-,-,-,3,h,-,-,-,-,3,-,-,-
juru1256,a,n,a,a,u,-,-,-,-,-,u,h,-,-,-,-,u,-,-,-
