language,x1,x2,x3,x4,x5,x6,x7,x8
kuii1254,-,-,-,r,o,s,-,-
kelo1247,w,-,-,r,e,h,-,-
abui1241,-,-,-,l,i,t,i,-
adan1251,7,a,-,l,E,h,E,7
teiw1235,X,a,-,r,i,s,-,-
kaer1234,-,i,-,r,i,s,-,-
nede1245,-,-,-,l,i,s,i,-
alor1249,h,a,-,r,i,s,-,-
blag1240,-,-,-,r,i,-,-,-
lamm1241,h,i,d,d,i,s,-,-
wers1238,-,-,-,r,o,t,i,-
kama1365,w,u,-,l,e,t,-,-
