language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kuii1254,-,-,k,-,o,-,n,-,-,-,-,-,r,o,-,-,-,-
kelo1247,-,a,k,-,u,i,n,d,Z,g,e,a,d,a,N,-,-,-
abui1241,b,i,k,i,a,-,N,t,-,-,-,u,l,u,N,-,-,-
adan1251,-,-,f,-,a,-,-,-,-,-,-,-,d,i,n,-,-,-
teiw1235,-,-,X,-,a,-,-,-,-,-,-,-,r,i,n,-,-,-
kaer1234,-,-,-,-,i,-,-,-,-,-,-,-,r,i,N,-,-,-
nede1245,-,-,-,-,-,-,-,-,-,-,-,-,r,i,N,-,-,-
blag1240,-,-,d,-,e,-,-,-,-,-,-,-,l,i,N,-,-,-
lamm1241,-,-,l,-,i,-,-,d,-,-,-,-,d,i,N,-,-,-
wers1238,-,-,-,-,u,-,n,-,-,-,-,-,-,a,N,g,e,a
kama1365,-,-,b,-,i,-,n,-,-,-,i,-,w,a,-,-,-,a
